*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-03 15:06:31:732020,"Position: x: 0.196413353086
y: 0.0848208889365
z: 0.230386033654
x: 0.00279669486918
y: 0.412029355764
z: -0.131069988012
w: 1.0"
2017-11-03 15:06:32:770228,"Position: x: 0.194961667061
y: 0.0788851380348
z: 0.227943047881
x: 0.00692193536088
y: 0.42325091362
z: -0.161767676473
w: 1.0"
2017-11-03 15:06:32:770739,"Current Word: ,\rspd=70\ I am"
2017-11-03 15:06:33:791614,"Position: x: 0.194696694613
y: 0.0743235275149
z: 0.227965191007
x: 0.0114048589021
y: 0.422321736813
z: -0.185145899653
w: 1.0"
2017-11-03 15:06:33:795035,"Current Word: ,\rspd=70\ the 		"
2017-11-03 15:06:34:732882,"Current Word: ,\rspd=70\ bravest"
2017-11-03 15:06:34:732570,"Position: x: 0.191112011671
y: 0.0994525551796
z: 0.220699325204
x: 0.0170712247491
y: 0.465220749378
z: -0.0574196986854
w: 1.0"
2017-11-03 15:06:36:034876,"Position: x: 0.193206697702
y: 0.0995330587029
z: 0.224504813552
x: 0.0101295951754
y: 0.445189654827
z: -0.0576120093465
w: 1.0"
2017-11-03 15:06:36:037612,"Current Word: ,\rspd=70\  human"
2017-11-03 15:06:37:339167,"Position: x: 0.192701399326
y: 0.0909285023808
z: 0.223049148917
x: 0.0119451517239
y: 0.45086863637
z: -0.101904638112
w: 1.0"
2017-11-03 15:06:37:339982,"Current Word: ,\rspd=70\ there"
2017-11-03 15:06:38:614885,"Position: x: 0.192549318075
y: 0.0829043984413
z: 0.222946107388
x: 0.0151607198641
y: 0.449742645025
z: -0.144347459078
w: 1.0"
2017-11-03 15:06:38:615326,"Current Word: ,\rspd=70\ ever"
2017-11-03 15:06:39:860175,"Position: x: 0.19102370739
y: 0.075491823256
z: 0.220910727978
x: 0.0159118641168
y: 0.458583652973
z: -0.18414670229
w: 1.0"
2017-11-03 15:06:39:860494,"Current Word: ,\rspd=70\ was "
2017-11-03 15:06:41:288634,"Robot State: , Looking at The Book"
2017-11-03 15:06:45:069916,"Robot State: , Looking at The Book"
