*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:02:53:792184,Child Name:,Child Name
2017-11-20 17:03:25:249499,Robot Hand Pose: ,"x: 0.198412925005
y: 0.117594316602
z: 0.23838609457
x: 0.000963529746514
y: 0.377752393484
z: 0.0382406376302
w: 1.0"
2017-11-20 17:03:26:369106,Robot Hand Pose: ,"x: 0.199252903461
y: 0.110341489315
z: 0.238237529993
x: 8.79216240719e-05
y: 0.377310663462
z: 0.00200899946503
w: 1.0"
2017-11-20 17:03:26:369891,Current Word:,\rspd=70\ and
2017-11-20 17:03:27:489218,Robot Hand Pose: ,"x: 0.199849709868
y: 0.103258758783
z: 0.238153487444
x: 0.00165838364046
y: 0.376309722662
z: -0.0344671979547
w: 1.0"
2017-11-20 17:03:27:489588,Current Word:,\rspd=70\ bravest
2017-11-20 17:03:28:629538,Robot Hand Pose: ,"x: 0.200128778815
y: 0.0949976816773
z: 0.237841397524
x: 0.00375020992942
y: 0.376606822014
z: -0.0755536481738
w: 1.0"
2017-11-20 17:03:28:630572,Current Word:,\rspd=70\  snake
2017-11-20 17:03:29:748554,Robot Hand Pose: ,"x: 0.200104922056
y: 0.0868195965886
z: 0.237631186843
x: 0.00204873248003
y: 0.376096844673
z: -0.116910599172
w: 1.0"
2017-11-20 17:03:29:748673,Current Word:,\rspd=70\ in
2017-11-20 17:03:30:898195,Robot Hand Pose: ,"x: 0.200048595667
y: 0.0798993706703
z: 0.237840116024
x: 0.00368692842312
y: 0.373961001635
z: -0.151360079646
w: 1.0"
2017-11-20 17:03:30:898976,Current Word:,\rspd=70\ the
2017-11-20 17:03:32:094672,Current Word:,\rspd=70\ skies.
2017-11-20 17:03:32:094956,Robot Hand Pose: ,"x: 0.201866135001
y: 0.0724185854197
z: 0.243001326919
x: 0.00935240741819
y: 0.347228914499
z: -0.186676248908
w: 1.0"
2017-11-20 17:03:33:525429,Robot State:,Looking at The Book
2017-11-20 17:03:37:405115,Robot State:,Looking at The Book
