*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 11:54:51:824144,Child Name:,Child Name
2017-11-29 11:54:51:829320,On or OFF:,Face Tracking is OFF
2017-11-29 11:54:52:512941,On or OFF:,Face Tracking is ON
2017-11-29 11:54:53:516672,Robot State:,Introduce Nao Started
2017-11-29 11:55:03:501531,Robot State:,Introduce Nao Ended
2017-11-29 11:55:03:632452,On or OFF:,Face Tracking is OFF
2017-11-29 11:55:04:656671,Robot State:,Looking at The Book
2017-11-29 11:55:05:259805,Robot State:,TaskONE Selected
2017-11-29 11:55:06:276806,Robot State:,Looking at The Book
2017-11-29 11:55:06:789444,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:806349,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:806627,Current State of Reading: ,False
2017-11-29 11:55:06:815141,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:817268,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:817882,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:819591,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:820784,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:822729,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:823619,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:825940,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:825555,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:826471,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:829381,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:830218,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:830752,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:832630,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:832945,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:833107,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:834637,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:834775,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:835470,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:835834,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:836374,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:836510,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:836713,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:836828,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:837267,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:837602,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:837674,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:838033,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:838161,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:838317,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:838615,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:838794,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:838836,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:839178,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:839348,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:839572,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:839521,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:840065,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:840139,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:849146,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:849642,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:849698,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:06:961514,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:06:962180,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:06:962548,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:063328,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:063722,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:063980,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:160942,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:162127,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:162682,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:260345,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:261362,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:261565,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:358328,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:358675,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:358886,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:455452,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:456478,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:456726,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:562860,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:563438,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:563843,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:661007,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:661989,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:662481,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:751630,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:752394,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:752333,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:853035,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:853684,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:853785,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:07:961639,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:07:962842,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:07:963037,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:051569,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:051957,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:052134,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:160553,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:160997,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:161153,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:249031,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:249221,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:249314,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:360245,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:362334,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:362539,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:372593,Robot State:,Reading Mode Started
2017-11-29 11:55:08:372697,Current State of Correction: ,False
2017-11-29 11:55:08:461175,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:462376,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:462756,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:660909,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:661707,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:662159,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:757688,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:759085,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:759222,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:858322,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:859026,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:08:858918,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:958030,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:08:959271,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:08:959398,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:059237,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:060523,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:060744,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:159725,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:161528,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:161750,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:263311,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:264533,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:264426,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:363583,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:365324,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:365937,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:448377,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:448605,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:448529,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:556134,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:556824,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:556986,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:654387,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:655268,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:655615,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:760107,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:760521,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:760781,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:859372,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:860212,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:09:860612,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:952468,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:09:953023,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:09:953183,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:10:061101,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:10:062337,Detected ARTags: ,"[49, 50]"
2017-11-29 11:55:10:062970,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:55:10:155759,Detected ARTags: ,"49, 50, 51, 52"
2017-11-29 11:55:10:156630,Detected ARTags: ,"[49, 50]"
