*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 17:36:14:473734,Child Name:,Child Name
2017-11-28 17:36:14:483627,On or OFF:,Face Tracking is OFF
2017-11-28 17:36:15:195419,On or OFF:,Face Tracking is ON
2017-11-28 17:36:16:198131,Robot State:,Introduce Nao Started
2017-11-28 17:36:18:827966,Robot State:,Introduce Nao Ended
2017-11-28 17:36:19:189432,On or OFF:,Face Tracking is OFF
2017-11-28 17:36:20:220167,Robot State:,Looking at The Book
2017-11-28 17:36:20:816903,Robot State:,TaskONE Selected
2017-11-28 17:36:21:849520,Robot State:,Looking at The Book
2017-11-28 17:36:22:364056,Current State of Reading: ,False
2017-11-28 17:36:22:383220,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:36:23:928683,Robot State:,Reading Mode Started
2017-11-28 17:36:28:402617,Robot Hand Pose: ,"x: 0.192170500755
y: 0.104647055268
z: 0.223103731871
x: 0.0181663464755
y: 0.453666508198
z: -0.0283516421914
w: 1.0"
2017-11-28 17:36:28:403015,Current Word:,\rspd=80\  Dad
2017-11-28 17:36:29:482977,Robot Hand Pose: ,"x: 0.202549636364
y: 0.0983007326722
z: 0.243702143431
x: 0.0157696194947
y: 0.347887992859
z: -0.0557835511863
w: 1.0"
2017-11-28 17:36:29:483384,Current Word:,\rspd=80\ went
2017-11-28 17:36:30:522294,Robot Hand Pose: ,"x: 0.202494412661
y: 0.0899888426065
z: 0.242731243372
x: 0.00445594219491
y: 0.351357251406
z: -0.096639893949
w: 1.0"
2017-11-28 17:36:30:523024,Current Word:,\rspd=80\ to
2017-11-28 17:36:31:601498,Current Word:,\rspd=80\ the
2017-11-28 17:36:31:601637,Robot Hand Pose: ,"x: 0.202325433493
y: 0.0824259966612
z: 0.24303124845
x: 0.00724977999926
y: 0.348718285561
z: -0.13412681222
w: 1.0"
2017-11-28 17:36:32:661415,Robot Hand Pose: ,"x: 0.201656416059
y: 0.0751286745071
z: 0.242487370968
x: 0.0115035446361
y: 0.350235372782
z: -0.170182496309
w: 1.0"
2017-11-28 17:36:32:661656,Current Word:,"\rspd=80\ sports, day 		"
2017-11-28 17:36:33:381362,Robot Hand Pose: ,"x: 0.191366761923
y: 0.0930061936378
z: 0.221083417535
x: 0.010535013862
y: 0.461778134108
z: -0.0863625258207
w: 1.0"
2017-11-28 17:36:33:382291,Current Word:,\rspd=80\ He
2017-11-28 17:36:34:622114,Robot Hand Pose: ,"x: 0.193640947342
y: 0.0949902907014
z: 0.225727617741
x: 0.0103282919154
y: 0.438157498837
z: -0.0741785243154
w: 1.0"
2017-11-28 17:36:34:622331,Current Word:,\rspd=80\ took
2017-11-28 17:36:35:842483,Robot Hand Pose: ,"x: 0.193528607488
y: 0.085852175951
z: 0.225513100624
x: 0.0101066380739
y: 0.437362998724
z: -0.121551096439
w: 1.0"
2017-11-28 17:36:35:843628,Current Word:,\rspd=80\ the
2017-11-28 17:36:37:064708,Robot Hand Pose: ,"x: 0.192894622684
y: 0.0769492834806
z: 0.22454893589
x: 0.0183223672211
y: 0.440472155809
z: -0.169112205505
w: 1.0"
2017-11-28 17:36:37:065311,Current Word:,\rspd=80\ camcorder
2017-11-28 17:36:38:380939,Robot State:,Looking at The Book
2017-11-28 17:36:42:180409,Robot State:,Looking at The Book
2017-11-28 17:36:50:799652,Detected Cards: ,GREEN Card Detected
2017-11-28 17:36:51:618731,Current State of Reading: ,Wrong Happy Mode
2017-11-28 17:36:52:659019,Robot State:,Looking at The Book
2017-11-28 17:36:53:164637,Robot State:,Reaction Mode Started
2017-11-28 17:37:02:637240,Robot State:,Looking at The Book
2017-11-28 17:37:03:185120,Robot State:,Reaction Mode Ended
2017-11-28 17:37:03:431725,Current State of Reading: ,False
2017-11-28 17:37:03:433926,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:37:05:027085,Robot State:,Reading Mode Started
2017-11-28 17:37:10:220342,Robot Hand Pose: ,"x: 0.194114029408
y: -0.0806552246213
z: 0.223435521126
x: 0.0625409558415
y: 0.414696514606
z: 0.229944378138
w: 1.0"
2017-11-28 17:37:10:220539,Current Word:,\rspd=80\  He
2017-11-28 17:37:11:246375,Current Word:,\rspd=80\ made
2017-11-28 17:37:11:246488,Robot Hand Pose: ,"x: 0.200579613447
y: -0.0810211673379
z: 0.236648246646
x: 0.0447348989546
y: 0.3490922153
z: 0.222166135907
w: 1.0"
2017-11-28 17:37:12:240267,Current Word:,\rspd=80\ a
2017-11-28 17:37:12:240158,Robot Hand Pose: ,"x: 0.19961053133
y: -0.0856265947223
z: 0.233329325914
x: 0.0385935232043
y: 0.366196542978
z: 0.200929224491
w: 1.0"
2017-11-28 17:37:13:241683,Current Word:,\rspd=80\ video
2017-11-28 17:37:13:241392,Robot Hand Pose: ,"x: 0.19959244132
y: -0.0933812633157
z: 0.232053875923
x: 0.032015375793
y: 0.373745918274
z: 0.163523599505
w: 1.0"
2017-11-28 17:37:14:242118,Current Word:,\rspd=80\ of
