*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:13:34:840556,Child Name:,Child Name
2017-11-20 17:14:09:755734,Robot Hand Pose: ,"x: 0.199841454625
y: 0.0956224799156
z: 0.237269610167
x: 0.000151580199599
y: 0.379520326853
z: -0.0722525641322
w: 1.0"
2017-11-20 17:14:09:756225,Current Word:,\rspd=70\  snake
2017-11-20 17:14:10:871162,Robot Hand Pose: ,"x: 0.199988007545
y: 0.0873188823462
z: 0.237357035279
x: 2.94670480798e-05
y: 0.377508014441
z: -0.113801218569
w: 1.0"
2017-11-20 17:14:10:871725,Current Word:,\rspd=70\ in
2017-11-20 17:14:11:994913,Robot Hand Pose: ,"x: 0.201291099191
y: 0.0804887935519
z: 0.240637034178
x: 0.00390811869875
y: 0.360077828169
z: -0.147672504187
w: 1.0"
2017-11-20 17:14:11:995026,Current Word:,\rspd=70\ the
2017-11-20 17:14:13:169856,Robot Hand Pose: ,"x: 0.202013045549
y: 0.0729888528585
z: 0.243389934301
x: 0.00831018202007
y: 0.345160782337
z: -0.184888571501
w: 1.0"
2017-11-20 17:14:13:170921,Current Word:,\rspd=70\ skies.
2017-11-20 17:14:14:586613,Robot State:,Looking at The Book
2017-11-20 17:14:18:447822,Robot State:,Looking at The Book
2017-11-20 17:14:39:406488,Detected Cards: ,RED Card Detected
2017-11-20 17:14:39:445948,Current State of Reading: ,Correcting Mode
2017-11-20 17:14:39:446080,Detected Cards: ,RED Card Detected
2017-11-20 17:14:39:458853,Robot State:,Reaction Mode Started
2017-11-20 17:14:52:107557,Robot State:,Looking at The Book
2017-11-20 17:14:52:650288,Robot State:,Reaction Mode Ended
2017-11-20 17:14:52:895508,Current State of Reading: ,Waiting for Green-card
2017-11-20 17:14:54:457569,Robot State:,Reading Mode Started
2017-11-20 17:14:59:028651,Robot Hand Pose: ,"x: 0.204262465239
y: 0.111664123833
z: 0.24975861609
x: -0.00584821496159
y: 0.32001838088
z: 0.00689963670447
w: 1.0"
2017-11-20 17:14:59:029528,Current Word:,\rspd=70\  HOOT
2017-11-20 17:15:01:831926,Robot Hand Pose: ,"x: 0.212299689651
y: 0.0899007692933
z: 0.270616859198
x: 0.00300410483032
y: 0.21699295938
z: -0.0947945863008
w: 1.0"
2017-11-20 17:15:01:832325,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:15:02:827573,Robot Hand Pose: ,"x: 0.202938616276
y: 0.117978788912
z: 0.249080270529
x: 0.0139247151092
y: 0.324302107096
z: 0.0395787619054
w: 1.0"
2017-11-20 17:15:02:828126,Current Word:,\rspd=70\  Don't
2017-11-20 17:15:04:090330,Robot Hand Pose: ,"x: 0.205250322819
y: 0.119220599532
z: 0.255687922239
x: 0.00923517532647
y: 0.291811317205
z: 0.0444000475109
w: 1.0"
2017-11-20 17:15:04:090530,Current Word:,\rspd=70\ listen
2017-11-20 17:15:05:349218,Robot Hand Pose: ,"x: 0.20634624362
y: 0.110584951937
z: 0.255507647991
x: -0.000678142416291
y: 0.291747570038
z: 0.00301584601402
w: 1.0"
2017-11-20 17:15:05:350048,Current Word:,\rspd=70\ to
2017-11-20 17:15:06:649615,Robot Hand Pose: ,"x: 0.207278057933
y: 0.102043010294
z: 0.256466478109
x: 0.00188902392983
y: 0.285955399275
z: -0.03727003932
w: 1.0"
2017-11-20 17:15:06:649170,Current Word:,\rspd=70\ that
2017-11-20 17:15:07:947922,Robot Hand Pose: ,"x: 0.207547709346
y: 0.0926810652018
z: 0.256114095449
x: 0.00222469121218
y: 0.286314278841
z: -0.0835691913962
w: 1.0"
2017-11-20 17:15:07:948479,Current Word:,\rspd=70\ tiny
2017-11-20 17:15:09:247508,Robot Hand Pose: ,"x: 0.207889527082
y: 0.0834478735924
z: 0.257170855999
x: 0.00421605398878
y: 0.280072540045
z: -0.128256708384
w: 1.0"
2017-11-20 17:15:09:248702,Current Word:,\rspd=70\ little
2017-11-20 17:15:10:567420,Robot Hand Pose: ,"x: 0.207093924284
y: 0.0737209990621
z: 0.256493449211
x: 0.00915191043168
y: 0.28217202425
z: -0.176114872098
w: 1.0"
2017-11-20 17:15:10:568116,Current Word:,\rspd=70\ mouse  			
2017-11-20 17:15:11:930235,Robot Hand Pose: ,"x: 0.198386862874
y: 0.120580144227
z: 0.239520907402
x: 0.0110485311598
y: 0.3725887537
z: 0.0530226826668
w: 1.0"
2017-11-20 17:15:11:930658,Current Word:,\rspd=70\  I am
2017-11-20 17:15:13:017110,Robot Hand Pose: ,"x: 0.198236599565
y: 0.121568225324
z: 0.239301174879
x: 0.00883293431252
y: 0.373812556267
z: 0.0594089925289
w: 1.0"
2017-11-20 17:15:13:017530,Current Word:,\rspd=70\ the
2017-11-20 17:15:14:114067,Robot Hand Pose: ,"x: 0.19875317812
y: 0.115954123437
z: 0.238889470696
x: -0.000656490272377
y: 0.374871879816
z: 0.029932687059
w: 1.0"
2017-11-20 17:15:14:115209,Current Word:,\rspd=70\ wisest
2017-11-20 17:15:15:249441,Robot Hand Pose: ,"x: 0.199529975653
y: 0.109258398414
z: 0.238763839006
x: 0.00117106607649
y: 0.374321907759
z: -0.00301862088963
w: 1.0"
2017-11-20 17:15:15:249766,Current Word:,\rspd=70\ and
2017-11-20 17:15:16:392470,Robot Hand Pose: ,"x: 0.199969083071
y: 0.101753465831
z: 0.238400653005
x: 0.0026083404664
y: 0.374826103449
z: -0.0409289747477
w: 1.0"
2017-11-20 17:15:16:393224,Current Word:,\rspd=70\ bravest
2017-11-20 17:15:17:529467,Current Word:,\rspd=70\ bird 
2017-11-20 17:15:17:529635,Robot Hand Pose: ,"x: 0.200071021914
y: 0.0935178920627
z: 0.237786650658
x: 0.00129717437085
y: 0.376526325941
z: -0.0820978656411
w: 1.0"
2017-11-20 17:15:18:668130,Robot Hand Pose: ,"x: 0.200259432197
y: 0.0865188464522
z: 0.237932801247
x: 0.00159923080355
y: 0.374446332455
z: -0.118536107242
w: 1.0"
2017-11-20 17:15:18:668941,Current Word:,\rspd=70\ in
2017-11-20 17:15:19:808707,Robot Hand Pose: ,"x: 0.199759885669
y: 0.0789557695389
z: 0.237553790212
x: 0.00224089832045
y: 0.375161737204
z: -0.154810905457
w: 1.0"
2017-11-20 17:15:19:808995,Current Word:,\rspd=70\ the
2017-11-20 17:15:20:972653,Robot Hand Pose: ,"x: 0.199515432119
y: 0.072093769908
z: 0.237810105085
x: 0.00358044379391
y: 0.372686177492
z: -0.189352840185
w: 1.0"
2017-11-20 17:15:20:973070,Current Word:,\rspd=70\ skies.
2017-11-20 17:15:22:384996,Robot State:,Looking at The Book
2017-11-20 17:15:26:263815,Robot State:,Looking at The Book
2017-11-20 17:15:52:656509,Detected Cards: ,GREEN Card Detected
2017-11-20 17:15:53:047559,Current State of Reading: ,Correct Happy Mode
2017-11-20 17:15:54:086092,Robot State:,Looking at The Book
2017-11-20 17:15:54:592214,Robot State:,Reaction Mode Started
2017-11-20 17:16:04:085268,Robot State:,Looking at The Book
2017-11-20 17:16:04:639097,Robot State:,Reaction Mode Ended
2017-11-20 17:16:04:874234,Current State of Reading: ,False
2017-11-20 17:16:04:878637,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:16:06:480093,Robot State:,Reading Mode Started
2017-11-20 17:16:11:668978,Current Word:,\rspd=70\  Bravery
2017-11-20 17:16:11:667984,Robot Hand Pose: ,"x: 0.200821280479
y: -0.0708480551839
z: 0.240843206644
x: 0.0708458945155
y: 0.327188968658
z: 0.271750301123
w: 1.0"
2017-11-20 17:16:12:766384,Current Word:,\rspd=70\ is
2017-11-20 17:16:12:766829,Robot Hand Pose: ,"x: 0.208210289478
y: -0.071741618216
z: 0.260743200779
x: 0.0390184037387
y: 0.232796758413
z: 0.260299116373
w: 1.0"
2017-11-20 17:16:13:846447,Robot Hand Pose: ,"x: 0.207494437695
y: -0.0734062194824
z: 0.257777005434
x: 0.0426224246621
y: 0.246588140726
z: 0.253716945648
w: 1.0"
2017-11-20 17:16:13:846833,Current Word:,\rspd=70\ my
2017-11-20 17:16:14:968034,Current Word:,\rspd=70\  last
2017-11-20 17:16:14:968386,Robot Hand Pose: ,"x: 0.208480268717
y: -0.0815090686083
z: 0.257754385471
x: 0.035982362926
y: 0.247502848506
z: 0.215609654784
w: 1.0"
2017-11-20 17:16:16:066579,Robot Hand Pose: ,"x: 0.208164006472
y: -0.0872713625431
z: 0.254968464375
x: 0.0326146036386
y: 0.261559277773
z: 0.188213899732
w: 1.0"
2017-11-20 17:16:16:067106,Current Word:,\rspd=70\ name
2017-11-20 17:16:17:148838,Robot Hand Pose: ,"x: 0.207716166973
y: -0.0948330163956
z: 0.252156764269
x: 0.0263457372785
y: 0.276067405939
z: 0.152522534132
w: 1.0"
2017-11-20 17:16:17:149412,Current Word:,\rspd=70\ and
2017-11-20 17:16:18:242781,Robot Hand Pose: ,"x: 0.208871409297
y: -0.100947082043
z: 0.25506862998
x: 0.0277888420969
y: 0.262491077185
z: 0.122981227934
w: 1.0"
2017-11-20 17:16:18:243130,Current Word:,\rspd=70\ nothing
2017-11-20 17:16:19:328159,Robot Hand Pose: ,"x: 0.20858348906
y: -0.108914107084
z: 0.253942728043
x: 0.0245008058846
y: 0.268729001284
z: 0.0852086320519
w: 1.0"
2017-11-20 17:16:19:329164,Current Word:,\rspd=70\ scares
2017-11-20 17:16:20:426593,Current Word:,\rspd=70\ me
2017-11-20 17:16:20:426082,Robot Hand Pose: ,"x: 0.208072081208
y: -0.115617409348
z: 0.253238707781
x: 0.0253181438893
y: 0.272979170084
z: 0.0533416122198
w: 1.0"
2017-11-20 17:16:21:511959,Robot Hand Pose: ,"x: 0.207651302218
y: -0.122411973774
z: 0.253176152706
x: 0.0255226753652
y: 0.274105221033
z: 0.0200887918472
w: 1.0"
2017-11-20 17:16:21:513004,Current Word:,\rspd=70\ you'll
2017-11-20 17:16:22:626836,Current Word:,\rspd=70\ see 
2017-11-20 17:16:22:626485,Robot Hand Pose: ,"x: 0.206551209092
y: -0.128256589174
z: 0.251602768898
x: 0.0284061338753
y: 0.282498419285
z: -0.00840708706528
w: 1.0"
2017-11-20 17:16:23:391749,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:16:24:044165,Robot State:,Looking at The Book
2017-11-20 17:16:26:150312,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:16:27:982945,Robot State:,Looking at The Book
2017-11-20 17:16:30:012037,Robot State:,Reading Mode Started
2017-11-20 17:16:34:746808,Robot Hand Pose: ,"x: 0.201236605644
y: -0.0717113241553
z: 0.241721630096
x: 0.0224487744272
y: 0.322391659021
z: 0.271359115839
w: 1.0"
2017-11-20 17:16:34:747446,Current Word:,\rspd=70\  Bravery
2017-11-20 17:16:35:834052,Robot Hand Pose: ,"x: 0.20728726685
y: -0.0721147283912
z: 0.257847249508
x: 0.0289225485176
y: 0.24602290988
z: 0.260039001703
w: 1.0"
2017-11-20 17:16:35:835326,Current Word:,\rspd=70\ is
2017-11-20 17:16:36:928448,Current Word:,\rspd=70\ my
2017-11-20 17:16:36:928091,Robot Hand Pose: ,"x: 0.207735165954
y: -0.0739726424217
z: 0.258421450853
x: 0.0332691296935
y: 0.243705153465
z: 0.250315159559
w: 1.0"
2017-11-20 17:16:38:047129,Current Word:,\rspd=70\  last
2017-11-20 17:16:38:047335,Robot Hand Pose: ,"x: 0.208727940917
y: -0.0816552862525
z: 0.258011430502
x: 0.0292418990284
y: 0.246302559972
z: 0.214056789875
w: 1.0"
2017-11-20 17:16:39:131092,Robot Hand Pose: ,"x: 0.208726584911
y: -0.0871748998761
z: 0.256537586451
x: 0.0313172824681
y: 0.254019141197
z: 0.187630757689
w: 1.0"
2017-11-20 17:16:39:132087,Current Word:,\rspd=70\ name
2017-11-20 17:16:40:234571,Robot Hand Pose: ,"x: 0.208606034517
y: -0.0947820544243
z: 0.254642784595
x: 0.0295057650656
y: 0.26383587718
z: 0.151768967509
w: 1.0"
2017-11-20 17:16:40:235199,Current Word:,\rspd=70\ and
2017-11-20 17:16:41:331044,Current Word:,\rspd=70\ nothing
2017-11-20 17:16:41:330478,Robot Hand Pose: ,"x: 0.208923995495
y: -0.101111784577
z: 0.255024433136
x: 0.0289731342345
y: 0.262735486031
z: 0.121416389942
w: 1.0"
2017-11-20 17:16:42:426572,Robot Hand Pose: ,"x: 0.20876288414
y: -0.109053857625
z: 0.254672050476
x: 0.0267797522247
y: 0.265323758125
z: 0.0834329351783
w: 1.0"
2017-11-20 17:16:42:427055,Current Word:,\rspd=70\ scares
2017-11-20 17:16:42:952591,Detected Cards: ,RED Card Detected
2017-11-20 17:16:43:507480,Current Word:,\rspd=70\ me
2017-11-20 17:16:43:506904,Robot Hand Pose: ,"x: 0.20827293396
y: -0.115977056324
z: 0.253921240568
x: 0.0258414037526
y: 0.269771158695
z: 0.0502610877156
w: 1.0"
2017-11-20 17:16:44:606457,Robot Hand Pose: ,"x: 0.20759087801
y: -0.12283039093
z: 0.253242254257
x: 0.0258939918131
y: 0.274086326361
z: 0.0168183743954
w: 1.0"
2017-11-20 17:16:44:606842,Current Word:,\rspd=70\ you'll
2017-11-20 17:16:45:687116,Current Word:,\rspd=70\ see 
2017-11-20 17:16:45:687420,Robot Hand Pose: ,"x: 0.206688061357
y: -0.129244029522
z: 0.252648323774
x: 0.0287266969681
y: 0.277492314577
z: -0.0134064005688
w: 1.0"
2017-11-20 17:16:47:102351,Robot State:,Looking at The Book
2017-11-20 17:16:51:042239,Robot State:,Looking at The Book
2017-11-20 17:16:53:073524,Robot State:,Reading Mode Started
2017-11-20 17:16:57:785654,Robot Hand Pose: ,"x: 0.200771585107
y: -0.0721334591508
z: 0.240092635155
x: 0.0219168029726
y: 0.33058577776
z: 0.269000560045
w: 1.0"
2017-11-20 17:16:57:786561,Current Word:,\rspd=70\  Bravery
2017-11-20 17:16:58:885201,Current Word:,\rspd=70\ is
2017-11-20 17:16:58:885047,Robot Hand Pose: ,"x: 0.208031341434
y: -0.0724964141846
z: 0.260459154844
x: 0.0235356017947
y: 0.233973711729
z: 0.257321476936
w: 1.0"
2017-11-20 17:16:59:967298,Robot Hand Pose: ,"x: 0.207120060921
y: -0.0734692886472
z: 0.25682914257
x: 0.0330433063209
y: 0.251104593277
z: 0.253952860832
w: 1.0"
2017-11-20 17:16:59:967675,Current Word:,\rspd=70\ my
2017-11-20 17:17:01:045368,Robot Hand Pose: ,"x: 0.207956537604
y: -0.0812107920647
z: 0.255769848824
x: 0.0302049014717
y: 0.25714969635
z: 0.216383427382
w: 1.0"
2017-11-20 17:17:01:046516,Current Word:,\rspd=70\  last
2017-11-20 17:17:02:163803,Robot Hand Pose: ,"x: 0.208164915442
y: -0.0869738459587
z: 0.255707830191
x: 0.0322849452496
y: 0.258062154055
z: 0.189400672913
w: 1.0"
2017-11-20 17:17:02:163618,Current Word:,\rspd=70\ name
2017-11-20 17:17:03:264840,Current Word:,\rspd=70\ and
2017-11-20 17:17:03:264471,Robot Hand Pose: ,"x: 0.208755120635
y: -0.0946506038308
z: 0.255626648664
x: 0.0307659879327
y: 0.259049028158
z: 0.152996242046
w: 1.0"
2017-11-20 17:17:04:345639,Robot Hand Pose: ,"x: 0.208855494857
y: -0.101121664047
z: 0.25518026948
x: 0.0290245395154
y: 0.261841773987
z: 0.121525757015
w: 1.0"
2017-11-20 17:17:04:346223,Current Word:,\rspd=70\ nothing
2017-11-20 17:17:05:425495,Robot Hand Pose: ,"x: 0.208639904857
y: -0.108717545867
z: 0.254337966442
x: 0.0241627972573
y: 0.266967922449
z: 0.085073120892
w: 1.0"
2017-11-20 17:17:05:425249,Current Word:,\rspd=70\ scares
2017-11-20 17:17:06:509480,Current Word:,\rspd=70\ me
2017-11-20 17:17:06:508861,Robot Hand Pose: ,"x: 0.208163514733
y: -0.115952476859
z: 0.253584951162
x: 0.0258047096431
y: 0.271468341351
z: 0.0502353683114
w: 1.0"
2017-11-20 17:17:07:627131,Current Word:,\rspd=70\ you'll
2017-11-20 17:17:07:627335,Robot Hand Pose: ,"x: 0.207476437092
y: -0.122554495931
z: 0.252829968929
x: 0.0265607517213
y: 0.275907307863
z: 0.0184644460678
w: 1.0"
2017-11-20 17:17:08:706946,Robot Hand Pose: ,"x: 0.206654220819
y: -0.129460260272
z: 0.252630442381
x: 0.0283186417073
y: 0.277595221996
z: -0.0148794446141
w: 1.0"
2017-11-20 17:17:08:707299,Current Word:,\rspd=70\ see 
2017-11-20 17:17:10:121926,Robot State:,Looking at The Book
2017-11-20 17:17:14:042242,Robot State:,Looking at The Book
