*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 19:37:06:510373,Child Name:,Child Name
2017-11-28 19:37:54:675501,Current Word:,\rspd=80\ went
2017-11-28 19:37:54:778576,Robot State:,0.1
2017-11-28 19:37:55:938181,Robot Hand Pose: ,"x: 0.196155115962
y: 0.0771961510181
z: 0.230621621013
x: 0.0131102604792
y: 0.409592598677
z: -0.167635291815
w: 1.0"
2017-11-28 19:37:55:938696,Current Word:,\rspd=80\ outside			
2017-11-28 19:37:56:043743,Robot State:,0.1
2017-11-28 19:37:56:675546,Robot Hand Pose: ,"x: 0.187296286225
y: 0.0940875336528
z: 0.214049905539
x: 0.0121517116204
y: 0.49926635623
z: -0.0854155495763
w: 1.0"
2017-11-28 19:37:56:676480,Current Word:,\rspd=80\	They
2017-11-28 19:37:56:778752,Robot State:,0.1
2017-11-28 19:37:57:934909,Current Word:,\rspd=80\ climbed 
2017-11-28 19:37:57:935102,Robot Hand Pose: ,"x: 0.189742326736
y: 0.095713198185
z: 0.218218266964
x: 0.00990156922489
y: 0.477596640587
z: -0.0748193114996
w: 1.0"
2017-11-28 19:37:58:049234,Robot State:,0.1
2017-11-28 19:37:59:196263,Robot Hand Pose: ,"x: 0.191084876657
y: 0.0860442146659
z: 0.220280259848
x: 0.0122551592067
y: 0.464452236891
z: -0.126017808914
w: 1.0"
2017-11-28 19:37:59:196800,Current Word:,\rspd=80\ the
2017-11-28 19:37:59:299212,Robot State:,0.1
2017-11-28 19:38:00:457406,Current Word:,\rspd=80\ tree
2017-11-28 19:38:00:457478,Robot Hand Pose: ,"x: 0.190366089344
y: 0.0771210193634
z: 0.220224887133
x: 0.0178174804896
y: 0.462763786316
z: -0.172128215432
w: 1.0"
2017-11-28 19:38:00:560395,Robot State:,0.1
2017-11-28 19:38:01:793926,Robot State:,Looking at The Book
2017-11-28 19:38:05:573563,Robot State:,Looking at The Book
2017-11-28 19:38:08:933528,Detected Cards: ,YELLOW Card Detected
2017-11-28 19:38:09:514554,Current State of Reading: ,Repeat Correct Mode
2017-11-28 19:38:09:611002,Current State of Reading: ,Waiting for Green-card
2017-11-28 19:38:11:144130,Robot State:,Reading Mode Started
2017-11-28 19:38:15:255584,Robot Hand Pose: ,"x: 0.184122532606
y: 0.104224443436
z: 0.209002256393
x: 0.0192344747484
y: 0.529006779194
z: -0.0348559394479
w: 1.0"
2017-11-28 19:38:15:257756,Current Word:,\rspd=80\  The
2017-11-28 19:38:15:361346,Robot State:,0.1
2017-11-28 19:38:16:536049,Robot Hand Pose: ,"x: 0.196507036686
y: 0.095491990447
z: 0.229661375284
x: 0.00867297220975
y: 0.417852848768
z: -0.0760331824422
w: 1.0"
2017-11-28 19:38:16:536373,Current Word:,\rspd=80\ children
2017-11-28 19:38:16:638262,Robot State:,0.1
2017-11-28 19:38:17:775505,Current Word:,\rspd=80\ went
2017-11-28 19:38:17:775665,Robot Hand Pose: ,"x: 0.196856468916
y: 0.0858675539494
z: 0.230787694454
x: 0.00557963130996
y: 0.410322844982
z: -0.124326206744
w: 1.0"
2017-11-28 19:38:17:880798,Robot State:,0.1
2017-11-28 19:38:19:015717,Robot Hand Pose: ,"x: 0.196496710181
y: 0.0771800130606
z: 0.231185555458
x: 0.0136440834031
y: 0.406742066145
z: -0.167497888207
w: 1.0"
2017-11-28 19:38:19:016018,Current Word:,\rspd=80\ outside			
2017-11-28 19:38:19:119354,Robot State:,0.1
2017-11-28 19:38:19:736629,Robot Hand Pose: ,"x: 0.187615990639
y: 0.0943749248981
z: 0.21430118382
x: 0.0115333842114
y: 0.497941225767
z: -0.083780400455
w: 1.0"
2017-11-28 19:38:19:736840,Current Word:,\rspd=80\	They
2017-11-28 19:38:19:840945,Robot State:,0.1
2017-11-28 19:38:20:980094,Current Word:,\rspd=80\ climbed 
2017-11-28 19:38:20:980253,Robot Hand Pose: ,"x: 0.190249338746
y: 0.0963640138507
z: 0.219606488943
x: 0.0136001883075
y: 0.470267802477
z: -0.0710637867451
w: 1.0"
2017-11-28 19:38:21:083387,Robot State:,0.1
2017-11-28 19:38:22:217302,Robot Hand Pose: ,"x: 0.190447568893
y: 0.0862159654498
z: 0.219597801566
x: 0.014279441908
y: 0.468070089817
z: -0.124335609376
w: 1.0"
2017-11-28 19:38:22:218588,Current Word:,\rspd=80\ the
2017-11-28 19:38:22:321648,Robot State:,0.1
2017-11-28 19:38:23:457057,Current Word:,\rspd=80\ tree
2017-11-28 19:38:23:456901,Robot Hand Pose: ,"x: 0.190862894058
y: 0.0770794823766
z: 0.221103012562
x: 0.0187933184206
y: 0.45823481679
z: -0.171813875437
w: 1.0"
2017-11-28 19:38:23:558571,Robot State:,0.1
2017-11-28 19:38:24:771627,Robot State:,Looking at The Book
2017-11-28 19:38:28:552007,Robot State:,Looking at The Book
2017-11-28 19:38:31:640841,Detected Cards: ,GREEN Card Detected
2017-11-28 19:38:32:206631,Current State of Reading: ,Correct Happy Mode
2017-11-28 19:38:33:231322,Robot State:,Looking at The Book
2017-11-28 19:38:33:736393,Robot State:,Reaction Mode Started
2017-11-28 19:38:43:233701,Robot State:,Looking at The Book
2017-11-28 19:38:43:779871,Robot State:,Reaction Mode Ended
2017-11-28 19:38:44:027651,Current State of Reading: ,False
2017-11-28 19:38:44:029648,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:38:45:621641,Robot State:,Reading Mode Started
2017-11-28 19:38:50:795866,Robot Hand Pose: ,"x: 0.183112978935
y: -0.0711971446872
z: 0.207032933831
x: 0.0640810281038
y: 0.497380554676
z: 0.292746633291
w: 1.0"
2017-11-28 19:38:50:795701,Current Word:,\rspd=80\  They
2017-11-28 19:38:50:897812,Robot State:,0.1
2017-11-28 19:38:51:853827,Robot Hand Pose: ,"x: 0.19261328876
y: -0.0718232095242
z: 0.223330825567
x: 0.0338777713478
y: 0.413397431374
z: 0.278492987156
w: 1.0"
2017-11-28 19:38:51:854128,Current Word:,\rspd=80\ looked
2017-11-28 19:38:51:956126,Robot State:,0.1
2017-11-28 19:38:52:918578,Robot Hand Pose: ,"x: 0.192377209663
y: -0.0762944221497
z: 0.221143573523
x: 0.0318629816175
y: 0.425216257572
z: 0.25671467185
w: 1.0"
2017-11-28 19:38:52:918504,Current Word:,\rspd=80\ in
2017-11-28 19:38:53:021160,Robot State:,0.1
2017-11-28 19:38:53:993691,Robot Hand Pose: ,"x: 0.192836910486
y: -0.0838072896004
z: 0.220365464687
x: 0.0300499778241
y: 0.430719316006
z: 0.218424215913
w: 1.0"
2017-11-28 19:38:53:994529,Current Word:,\rspd=80\ the
2017-11-28 19:38:54:097064,Robot State:,0.1
2017-11-28 19:38:55:055334,Robot Hand Pose: ,"x: 0.192523613572
y: -0.0911090001464
z: 0.218852981925
x: 0.0310965739191
y: 0.439909994602
z: 0.181960746646
w: 1.0"
2017-11-28 19:38:55:056023,Current Word:,\rspd=80\ tree
2017-11-28 19:38:55:159703,Robot State:,0.1
2017-11-28 19:38:56:094419,Robot Hand Pose: ,"x: 0.191493779421
y: -0.0988567471504
z: 0.216191202402
x: 0.0340545363724
y: 0.455331027508
z: 0.142605781555
w: 1.0"
2017-11-28 19:38:56:094847,Current Word:,\rspd=80\ house			
2017-11-28 19:38:56:200910,Robot State:,0.1
2017-11-28 19:38:56:996114,Robot Hand Pose: ,"x: 0.184296384454
y: -0.0744967982173
z: 0.208296880126
x: 0.0375331752002
y: 0.491038799286
z: 0.276011615992
w: 1.0"
2017-11-28 19:38:56:996434,Current Word:,\rspd=80\   what
2017-11-28 19:38:57:098405,Robot State:,0.1
2017-11-28 19:38:58:153478,Current Word:,\rspd=80\ a
2017-11-28 19:38:58:153595,Robot Hand Pose: ,"x: 0.186580479145
y: -0.0726315677166
z: 0.212310642004
x: 0.0310299154371
y: 0.469835400581
z: 0.282618641853
w: 1.0"
2017-11-28 19:38:58:255397,Robot State:,0.1
2017-11-28 19:38:59:333988,Robot Hand Pose: ,"x: 0.186048358679
y: -0.0794488564134
z: 0.210255756974
x: 0.0341601632535
y: 0.481763809919
z: 0.248251631856
w: 1.0"
2017-11-28 19:38:59:334885,Current Word:,\rspd=80\  place
2017-11-28 19:38:59:438525,Robot State:,0.1
2017-11-28 19:39:00:514563,Robot Hand Pose: ,"x: 0.186099052429
y: -0.0889170020819
z: 0.208517059684
x: 0.0307229571044
y: 0.493121385574
z: 0.199211359024
w: 1.0"
2017-11-28 19:39:00:514960,Current Word:,\rspd=80\ said
2017-11-28 19:39:00:617275,Robot State:,0.1
2017-11-28 19:39:01:674848,Robot Hand Pose: ,"x: 0.185550510883
y: -0.0976103320718
z: 0.206655174494
x: 0.0358518511057
y: 0.505189836025
z: 0.153235793114
w: 1.0"
2017-11-28 19:39:01:675194,Current Word:,\rspd=80\ biff
2017-11-28 19:39:01:779539,Robot State:,0.1
2017-11-28 19:39:03:011598,Robot State:,Looking at The Book
2017-11-28 19:39:06:810887,Robot State:,Looking at The Book
2017-11-28 19:39:13:696642,Detected Cards: ,RED Card Detected
2017-11-28 19:39:13:706996,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:39:13:707122,Detected Cards: ,RED Card Detected
2017-11-28 19:39:13:805106,Current State of Reading: ,Correcting Mode
2017-11-28 19:39:13:819142,Robot State:,Reaction Mode Started
2017-11-28 19:39:13:966598,Detected Cards: ,RED Card Detected
2017-11-28 19:39:21:030573,Robot State:,Looking at The Book
2017-11-28 19:39:21:564308,Robot State:,Reaction Mode Ended
2017-11-28 19:39:21:802607,Current State of Reading: ,Waiting for Green-card
2017-11-28 19:39:23:328020,Robot State:,Reading Mode Started
2017-11-28 19:39:28:732227,Current Word:,\rspd=80\  They
2017-11-28 19:39:28:732301,Robot Hand Pose: ,"x: 0.183353945613
y: -0.0709475576878
z: 0.208268895745
x: 0.0581055879593
y: 0.489919036627
z: 0.295368254185
w: 1.0"
2017-11-28 19:39:28:835445,Robot State:,0.1
2017-11-28 19:39:29:775455,Current Word:,\rspd=80\ looked
2017-11-28 19:39:29:775620,Robot Hand Pose: ,"x: 0.192431524396
y: -0.0708035826683
z: 0.22374035418
x: 0.0323277898133
y: 0.411012083292
z: 0.283341228962
w: 1.0"
2017-11-28 19:39:29:879357,Robot State:,0.1
2017-11-28 19:39:30:853831,Robot Hand Pose: ,"x: 0.192617639899
y: -0.0760154649615
z: 0.222384035587
x: 0.0308497957885
y: 0.418727308512
z: 0.257522433996
w: 1.0"
2017-11-28 19:39:30:854010,Current Word:,\rspd=80\ in
2017-11-28 19:39:30:956315,Robot State:,0.1
2017-11-28 19:39:31:896238,Robot Hand Pose: ,"x: 0.19275739789
y: -0.0824794247746
z: 0.221064567566
x: 0.0336915515363
y: 0.426709622145
z: 0.224809616804
w: 1.0"
2017-11-28 19:39:31:896528,Current Word:,\rspd=80\ the
2017-11-28 19:39:32:005178,Robot State:,0.1
2017-11-28 19:39:32:952936,Current Word:,\rspd=80\ tree
2017-11-28 19:39:32:953071,Robot Hand Pose: ,"x: 0.193225413561
y: -0.0902751386166
z: 0.220462441444
x: 0.0321839936078
y: 0.431624293327
z: 0.184493914247
w: 1.0"
2017-11-28 19:39:33:054649,Robot State:,0.1
2017-11-28 19:39:33:993433,Robot Hand Pose: ,"x: 0.193249091506
y: -0.0978038981557
z: 0.219530761242
x: 0.0351503416896
y: 0.437685191631
z: 0.146273002028
w: 1.0"
2017-11-28 19:39:33:993980,Current Word:,\rspd=80\ house			
2017-11-28 19:39:34:114319,Robot State:,0.1
2017-11-28 19:39:34:912895,Robot Hand Pose: ,"x: 0.185046553612
y: -0.0738769099116
z: 0.210175737739
x: 0.0376513451338
y: 0.480977624655
z: 0.277776151896
w: 1.0"
2017-11-28 19:39:34:913608,Current Word:,\rspd=80\   what
2017-11-28 19:39:35:016206,Robot State:,0.1
2017-11-28 19:39:36:074452,Robot Hand Pose: ,"x: 0.187323749065
y: -0.0716781765223
z: 0.214350119233
x: 0.0333329103887
y: 0.458768010139
z: 0.286179900169
w: 1.0"
2017-11-28 19:39:36:075249,Current Word:,\rspd=80\ a
2017-11-28 19:39:36:177989,Robot State:,0.1
2017-11-28 19:39:37:234111,Robot Hand Pose: ,"x: 0.18741415441
y: -0.0791349112988
z: 0.212578803301
x: 0.0313602276146
y: 0.469717442989
z: 0.248004570603
w: 1.0"
2017-11-28 19:39:37:235179,Current Word:,\rspd=80\ mess 
2017-11-28 19:39:37:340362,Robot State:,0.1
2017-11-28 19:39:38:412971,Robot Hand Pose: ,"x: 0.187693223357
y: -0.0875623077154
z: 0.211455747485
x: 0.033373054117
y: 0.477436304092
z: 0.204062744975
w: 1.0"
2017-11-28 19:39:38:413665,Current Word:,\rspd=80\ said
2017-11-28 19:39:38:516603,Robot State:,0.1
2017-11-28 19:39:39:574739,Robot Hand Pose: ,"x: 0.187447667122
y: -0.096353083849
z: 0.209683820605
x: 0.0347545407712
y: 0.488808095455
z: 0.158397182822
w: 1.0"
2017-11-28 19:39:39:575089,Current Word:,\rspd=80\ biff
2017-11-28 19:39:39:677143,Robot State:,0.1
2017-11-28 19:39:40:892045,Robot State:,Looking at The Book
2017-11-28 19:39:44:689948,Robot State:,Looking at The Book
