*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-12-05 16:53:02:599043,Instruction:,"NumberOfStart:
2
ChildName:
test
HandMoveSpeed:
0.06
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1
HandPoint:

WhichPage:
Right
CorrectionState: Default=False
False




# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-12-05 16:53:02:599170,Child Name:,test
2017-12-05 16:53:02:599570,Reading speed:,0.06with0.06delay
2017-12-05 16:53:02:609810,On or OFF:,Face Tracking is OFF
2017-12-05 16:53:03:152860,On or OFF:,Face Tracking is ON
2017-12-05 16:53:03:655363,Robot State:,Introduce Nao Started
2017-12-05 16:53:05:884889,Robot State:,Looking at The Book
2017-12-05 16:53:07:516778,Instruction:,\rspd=90\ 
2017-12-05 16:53:08:017574,Robot State:,Introduce Nao Ended
2017-12-05 16:53:08:630069,On or OFF:,Face Tracking is OFF
2017-12-05 16:53:09:644796,Robot State:,Looking at The Book
2017-12-05 16:53:10:227537,Robot State:,TaskONE Selected
2017-12-05 16:53:11:247543,Robot State:,Looking at The Book
2017-12-05 16:53:11:752995,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:762675,Current State of Reading: ,False
2017-12-05 16:53:11:762889,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:769467,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:769901,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:770049,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:770397,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:770845,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:771159,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:772406,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:772755,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:772532,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:773606,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:773539,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:773829,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:774458,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:774790,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:774588,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:775267,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:775615,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:775675,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:775882,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:776856,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:776964,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:777249,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:777411,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:777741,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:777665,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:778134,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:778267,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:778329,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:11:833037,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:11:833363,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:11:833526,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:044805,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:046194,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:047280,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:126775,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:126956,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:127098,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:242400,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:243163,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:243076,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:343556,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:344607,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:345052,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:527256,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:527709,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:527843,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:627605,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:628113,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:628265,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:726473,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:726797,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:12:726869,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:938219,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:12:939556,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:12:939725,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:037128,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:037341,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:142525,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:142714,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:142958,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:243067,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:244486,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:244770,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:333846,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:334695,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:334610,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:365408,Body Gesture:,Not Pointing
2017-12-05 16:53:13:372087,Robot State:,Reading Mode Started
2017-12-05 16:53:13:372355,Current State of Correction: ,False
2017-12-05 16:53:13:392621,Robot Hand Pose: ,"x: 0.0887309536338
y: -0.127772167325
z: 0.136861354113
x: 1.44887983799
y: 0.863456070423
z: -0.0252419803292
w: 1.0"
2017-12-05 16:53:13:393308,Current Word:,\rspd=80\  Suddenly
2017-12-05 16:53:13:526070,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:526542,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:526667,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:625946,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:626050,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:626140,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:13:843632,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:13:844960,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:13:844780,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:130612,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:130865,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:130931,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:244317,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:245455,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:245755,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:331501,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:331599,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:331778,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:428012,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:428338,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:428492,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:529358,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:530012,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:530074,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:626295,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:626459,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:626497,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:725680,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:725791,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:14:945062,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:14:945431,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:14:945700,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:036161,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:035679,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:036452,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:135309,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:136199,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:136346,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:626274,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:626683,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:626776,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:726041,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:726220,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:726344,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:826756,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:826865,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:827039,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:15:942529,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:15:942696,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:15:942782,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:033820,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:16:034209,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:034493,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:16:138347,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:16:138604,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:227404,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:16:227825,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:16:227958,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:326012,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:16:326260,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:326428,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:16:439873,Detected ARTags: ,"45, 46, 47, 48"
2017-12-05 16:53:16:440274,Detected ARTags: ,"[ 47, 48]"
2017-12-05 16:53:16:440480,Current State of Reading: ,Waiting for Red-card
2017-12-05 16:53:16:526915,Current State of Reading: ,Waiting for Red-card
