*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:30:11:828631,Child Name:,Child Name
2017-11-20 17:30:11:832420,On or OFF:,Face Tracking is OFF
2017-11-20 17:30:12:503517,On or OFF:,Face Tracking is ON
2017-11-20 17:30:13:505825,Robot State:,Introduce Nao Started
2017-11-20 17:30:16:172544,Robot State:,Introduce Nao Ended
2017-11-20 17:30:16:668933,On or OFF:,Face Tracking is OFF
2017-11-20 17:30:17:685993,Robot State:,Looking at The Book
2017-11-20 17:30:18:608900,Robot State:,TaskONE Selected
2017-11-20 17:30:19:627368,Robot State:,Looking at The Book
2017-11-20 17:30:20:145639,Current State of Reading: ,False
2017-11-20 17:30:20:160561,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:30:22:154291,Robot State:,Reading Mode Started
2017-11-20 17:30:26:808880,Robot Hand Pose: ,"x: 0.204721301794
y: 0.108162008226
z: 0.250143200159
x: 0.0187891088426
y: 0.317332059145
z: -0.0110292360187
w: 1.0"
2017-11-20 17:30:26:810131,Current Word:,\rspd=70\  HOOT
2017-11-20 17:30:29:467911,Robot Hand Pose: ,"x: 0.212670400739
y: 0.0878848806024
z: 0.27211612463
x: 0.00590651202947
y: 0.209615975618
z: -0.10428250581
w: 1.0"
2017-11-20 17:30:29:468480,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:30:30:397723,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:30:30:621863,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:30:31:208526,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 17:30:31:322779,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:30:32:906768,Robot State:,Looking at The Book
2017-11-20 17:31:33:328866,Detected Cards: ,RED Card Detected
2017-11-20 17:31:33:514139,Current State of Reading: ,Correcting Mode
2017-11-20 17:31:33:521622,Detected Cards: ,RED Card Detected
2017-11-20 17:31:33:537460,Robot State:,Reaction Mode Started
2017-11-20 17:31:40:822458,Robot State:,Looking at The Book
2017-11-20 17:31:41:367330,Robot State:,Reaction Mode Ended
2017-11-20 17:31:41:608671,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:31:43:137769,Robot State:,Reading Mode Started
2017-11-20 17:31:47:686546,Robot Hand Pose: ,"x: 0.204811900854
y: 0.108075872064
z: 0.248627260327
x: 0.0197306387126
y: 0.324740231037
z: -0.0123694520444
w: 1.0"
2017-11-20 17:31:47:686881,Current Word:,\rspd=70\  HOOT
2017-11-20 17:31:50:367691,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:31:50:367339,Robot Hand Pose: ,"x: 0.212368249893
y: 0.086822450161
z: 0.269997477531
x: 0.00106070225593
y: 0.219489172101
z: -0.109129831195
w: 1.0"
2017-11-20 17:31:51:326257,Robot Hand Pose: ,"x: 0.204690009356
y: 0.112728521228
z: 0.25064483285
x: 0.0145310349762
y: 0.315691262484
z: 0.0132331307977
w: 1.0"
