"2017-11-03 14:38:43:805653" "Current Word: ,\rspd=70\ the 		"
"2017-11-03 14:38:44:977651" "Position: x: 0.186412006617
y: 0.11732082814
z: 0.216125607491
x: 0.00469093117863
y: 0.493662625551
z: 0.0400699563324
w: 1.0"
"2017-11-03 14:38:44:977581" "Current Word: ,\rspd=70\ bravest"
"2017-11-03 14:38:46:418154" "Position: x: 0.188852488995
y: 0.117266140878
z: 0.220035225153
x: -0.0014516194351
y: 0.472507864237
z: 0.0387547276914
w: 1.0"
"2017-11-03 14:38:46:418538" "Current Word: ,\rspd=70\  human"
"2017-11-03 14:38:47:860362" "Position: x: 0.189483180642
y: 0.104872435331
z: 0.2186730057
x: 0.00138816947583
y: 0.477080762386
z: -0.026397831738
w: 1.0"
"2017-11-03 14:38:47:860873" "Current Word: ,\rspd=70\ there"
"2017-11-03 14:38:49:398399" "Position: x: 0.19021359086
y: 0.0955044552684
z: 0.219134315848
x: 0.00954736303538
y: 0.472499400377
z: -0.0763004049659
w: 1.0"
"2017-11-03 14:38:49:398669" "Current Word: ,\rspd=70\ ever"
"2017-11-03 14:38:50:881153" "Current Word: ,\rspd=70\ was "
"2017-11-03 14:38:50:881014" "Position: x: 0.189754724503
y: 0.084136672318
z: 0.218017309904
x: 0.0120993601158
y: 0.475749611855
z: -0.136811941862
w: 1.0"
2017-11-03 14:38:52:320174,Robot State: ,Looking at The Book
2017-11-03 14:38:56:096242,Robot State: ,Looking at The Book
