*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 11:24:53:620072,Child Name:,Child Name
2017-11-29 11:24:53:623894,On or OFF:,Face Tracking is OFF
2017-11-29 11:24:54:259363,On or OFF:,Face Tracking is ON
2017-11-29 11:24:55:262946,Robot State:,Introduce Nao Started
2017-11-29 11:24:58:709732,Robot State:,Introduce Nao Ended
2017-11-29 11:24:58:967608,On or OFF:,Face Tracking is OFF
2017-11-29 11:24:59:987697,Robot State:,Looking at The Book
2017-11-29 11:25:00:685599,Robot State:,TaskONE Selected
2017-11-29 11:25:01:727441,Robot State:,Looking at The Book
2017-11-29 11:25:02:232386,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:245607,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:245711,Current State of Reading: ,False
2017-11-29 11:25:02:255760,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:256210,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:256422,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:256722,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:257756,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:258439,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:258624,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:261126,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:261525,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:263191,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:266718,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:268096,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:269101,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:271795,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:274367,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:273976,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:275995,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:276306,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:278403,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:279466,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:279960,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:280251,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:282649,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:283166,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:283286,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:284504,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:285049,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:284849,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:285688,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:285963,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:286439,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:286698,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:286874,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:287281,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:287562,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:287695,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:287809,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:288350,Detected ARTags: ,"[34, 35]"
2017-11-29 11:25:02:288475,Current State of Reading: ,Waiting for Red-card
2017-11-29 11:25:02:375506,Detected ARTags: ,"34, 35, 36, 37"
2017-11-29 11:25:02:376011,Detected ARTags: ,"[34, 35]"
