*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:33:57:765488,Child Name:,Child Name
2017-11-28 20:33:57:769859,On or OFF:,Face Tracking is OFF
2017-11-28 20:33:58:439345,On or OFF:,Face Tracking is ON
2017-11-28 20:33:59:441691,Robot State:,Introduce Nao Started
2017-11-28 20:34:02:142495,Robot State:,Introduce Nao Ended
2017-11-28 20:34:02:385087,On or OFF:,Face Tracking is OFF
2017-11-28 20:34:03:398978,Robot State:,Looking at The Book
2017-11-28 20:34:04:006088,Robot State:,TaskONE Selected
2017-11-28 20:34:05:021120,Robot State:,Looking at The Book
2017-11-28 20:34:05:526939,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:540279,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:540695,Current State of Reading: ,False
2017-11-28 20:34:05:559292,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:559868,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:560067,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:561155,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:562312,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:562900,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:563048,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:563627,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:565132,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:567515,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:568054,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:568440,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:568850,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:569487,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:569823,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:570273,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:570894,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:571038,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:571135,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:571384,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:571480,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:571941,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:572171,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:572478,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:572766,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:573105,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:573364,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:573457,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:574219,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:574332,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:574816,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:575358,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:575501,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:575630,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:575917,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:576096,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:576527,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:576861,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:576801,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:577407,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:577489,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:603550,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:603792,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:603967,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:702755,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:703302,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:703362,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:802447,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:802976,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:803134,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:05:903914,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:05:904146,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:05:904429,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:019588,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:020742,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:021116,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:205516,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:206200,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:206343,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:402484,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:402812,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:403362,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:502185,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:502685,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:502916,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:603084,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:603337,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:603475,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:702612,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:703048,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:06:703190,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:06:808057,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:06:808162,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:07:104167,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:07:104948,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:07:105088,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:07:131500,Robot State:,Reading Mode Started
2017-11-28 20:34:07:131784,Current State of Correction: ,False
2017-11-28 20:34:07:303247,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:07:303634,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:07:303759,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:07:919609,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:07:920223,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:07:920467,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:08:102661,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:08:102921,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:08:103073,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:08:217569,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:34:08:218401,Detected ARTags: ,"[53, 54]"
2017-11-28 20:34:08:218646,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:34:08:605576,Detected ARTags: ,"53, 54, 55, 56"
