*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-22 16:41:11:836246,Child Name:,Child Name
2017-11-22 16:41:11:839193,On or OFF:,Face Tracking is OFF
2017-11-22 16:41:12:597823,On or OFF:,Face Tracking is ON
2017-11-22 16:41:13:602601,Robot State:,Introduce Nao Started
2017-11-22 16:41:16:630780,Robot State:,Introduce Nao Ended
2017-11-22 16:41:17:096552,On or OFF:,Face Tracking is OFF
2017-11-22 16:41:18:110459,Robot State:,Looking at The Book
2017-11-22 16:41:19:007180,Robot State:,TaskONE Selected
2017-11-22 16:41:20:030818,Robot State:,Looking at The Book
2017-11-22 16:41:20:539979,Current State of Reading: ,False
2017-11-22 16:41:20:544344,Current State of Reading: ,Waiting for Red-card
2017-11-22 16:41:28:122120,Robot State:,Reading Mode Started
2017-11-22 16:41:32:795313,Robot Hand Pose: ,"x: 0.206959232688
y: 0.104737207294
z: 0.255165576935
x: 0.0149032622576
y: 0.292543619871
z: -0.0273892749101
w: 1.0"
2017-11-22 16:41:32:795574,Current Word:,\rspd=70\  HEE
2017-11-22 16:41:35:554276,Robot Hand Pose: ,"x: 0.213119328022
y: 0.0819453373551
z: 0.273561179638
x: 0.00469500757754
y: 0.202417418361
z: -0.131024539471
w: 1.0"
2017-11-22 16:41:35:554722,Current Word:,\rspd=70\ HEE!		
2017-11-22 16:41:36:554511,Current Word:,\rspd=70\  That
2017-11-22 16:41:36:554369,Robot Hand Pose: ,"x: 0.207048073411
y: 0.111722566187
z: 0.258056521416
x: 0.0148600302637
y: 0.279423683882
z: 0.00920039135963
w: 1.0"
2017-11-22 16:41:37:712654,Current Word:,\rspd=70\ silly
2017-11-22 16:41:37:712825,Robot Hand Pose: ,"x: 0.208106592298
y: 0.113509252667
z: 0.262492984533
x: 0.0111147593707
y: 0.258270055056
z: 0.0181660521775
w: 1.0"
2017-11-22 16:41:38:874480,Robot Hand Pose: ,"x: 0.208341225982
y: 0.106260553002
z: 0.261218249798
x: 0.00339188589714
y: 0.263486802578
z: -0.0166996382177
w: 1.0"
2017-11-22 16:41:38:875303,Current Word:,\rspd=70\  young
2017-11-22 16:41:40:074080,Robot Hand Pose: ,"x: 0.208881258965
y: 0.0983897820115
z: 0.261513143778
x: 0.00422028079629
y: 0.261078298092
z: -0.0547722056508
w: 1.0"
2017-11-22 16:41:40:074613,Current Word:,\rspd=70\ owl
2017-11-22 16:41:41:298112,Robot Hand Pose: ,"x: 0.208746820688
y: 0.0901157706976
z: 0.260667622089
x: 0.00597317237407
y: 0.264229506254
z: -0.094633243978
w: 1.0"
2017-11-22 16:41:41:299108,Current Word:,\rspd=70\ didn't
2017-11-22 16:41:42:532072,Robot Hand Pose: ,"x: 0.208529129624
y: 0.081930950284
z: 0.260603010654
x: 0.0061800503172
y: 0.26345589757
z: -0.134350806475
w: 1.0"
2017-11-22 16:41:42:532533,Current Word:,\rspd=70\ see
2017-11-22 16:41:43:733780,Current Word:,\rspd=70\ me
2017-11-22 16:41:43:733413,Robot Hand Pose: ,"x: 0.208350524306
y: 0.0742726325989
z: 0.261881679296
x: 0.00714538339525
y: 0.2565497756
z: -0.170660465956
w: 1.0"
2017-11-22 16:41:44:934320,Robot Hand Pose: ,"x: 0.207675039768
y: 0.0661486461759
z: 0.261872500181
x: 0.0069904983975
y: 0.255795687437
z: -0.208798408508
w: 1.0"
2017-11-22 16:41:44:934761,Current Word:,\rspd=70\ coming!		
2017-11-22 16:41:46:254664,Current Word:,\rspd=70\  My
2017-11-22 16:41:46:254968,Robot Hand Pose: ,"x: 0.202222973108
y: 0.11201903969
z: 0.246914148331
x: 0.0154030304402
y: 0.334071487188
z: 0.0107711767778
w: 1.0"
2017-11-22 16:41:47:534634,Current Word:,\rspd=70\ dad
2017-11-22 16:41:47:535024,Robot Hand Pose: ,"x: 0.20415173471
y: 0.112368546426
z: 0.25151091814
x: 0.0099564967677
y: 0.311447709799
z: 0.013147640042
w: 1.0"
2017-11-22 16:41:48:834430,Current Word:,\rspd=70\ says
2017-11-22 16:41:48:834135,Robot Hand Pose: ,"x: 0.204945400357
y: 0.103857629001
z: 0.251446902752
x: 0.00167423277162
y: 0.310538083315
z: -0.0286818090826
w: 1.0"
2017-11-22 16:41:50:175969,Current Word:,\rspd=70\ I am
2017-11-22 16:41:50:176277,Robot Hand Pose: ,"x: 0.205191388726
y: 0.0943096354604
z: 0.250779092312
x: 0.0060362322256
y: 0.312596052885
z: -0.0752814561129
w: 1.0"
2017-11-22 16:41:51:492349,Robot Hand Pose: ,"x: 0.205100491643
y: 0.0847295895219
z: 0.250574946404
x: 0.0070032523945
y: 0.312252551317
z: -0.122018612921
w: 1.0"
2017-11-22 16:41:51:492935,Current Word:,\rspd=70\ definitely
2017-11-22 16:41:52:820565,Robot Hand Pose: ,"x: 0.204653546214
y: 0.0762567967176
z: 0.250403106213
x: 0.0107881985605
y: 0.311850190163
z: -0.163980081677
w: 1.0"
2017-11-22 16:41:52:820443,Current Word:,\rspd=70\ the
2017-11-22 16:41:54:193460,Robot Hand Pose: ,"x: 0.204166352749
y: 0.0674387738109
z: 0.251062601805
x: 0.0133673837408
y: 0.307360321283
z: -0.2073007375
w: 1.0"
2017-11-22 16:41:54:194739,Current Word:,\rspd=70\  prettiest 		
2017-11-22 16:41:55:414374,Robot Hand Pose: ,"x: 0.197737842798
y: 0.106346443295
z: 0.235232740641
x: 0.0141240945086
y: 0.391719341278
z: -0.0172893255949
w: 1.0"
2017-11-22 16:41:55:415047,Current Word:,\rspd=70\  and
2017-11-22 16:41:57:332618,Current Word:,\rspd=70\ bravest
2017-11-22 16:41:57:332890,Robot Hand Pose: ,"x: 0.199158549309
y: 0.101006992161
z: 0.237028002739
x: 0.00572640728205
y: 0.381598800421
z: -0.044087510556
w: 1.0"
2017-11-22 16:41:59:232937,Robot Hand Pose: ,"x: 0.199335768819
y: 0.0855455026031
z: 0.23687928915
x: 0.00450008409098
y: 0.37960588932
z: -0.121755890548
w: 1.0"
2017-11-22 16:41:59:236014,Current Word:,\rspd=70\ animal
2017-11-22 16:42:01:173961,Current Word:,\rspd=70\ around
2017-11-22 16:42:01:173553,Robot Hand Pose: ,"x: 0.19878923893
y: 0.0717760771513
z: 0.237196058035
x: 0.0113429855555
y: 0.375591039658
z: -0.191163435578
w: 1.0"
2017-11-22 16:42:02:608764,Robot State:,Looking at The Book
2017-11-22 16:42:06:469254,Robot State:,Looking at The Book
2017-11-22 16:42:08:462518,Detected Cards: ,RED Card Detected
2017-11-22 16:42:08:692180,Current State of Reading: ,Correcting Mode
2017-11-22 16:42:08:701947,Robot State:,Reaction Mode Started
2017-11-22 16:42:08:748386,Detected Cards: ,RED Card Detected
2017-11-22 16:42:20:668844,Robot State:,Looking at The Book
2017-11-22 16:42:21:196117,Robot State:,Reaction Mode Ended
2017-11-22 16:42:21:441955,Current State of Reading: ,Waiting for Green-card
2017-11-22 16:42:24:028521,Robot State:,Reading Mode Started
