*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:51:07:486558,Child Name:,Child Name
2017-11-28 20:51:07:490772,On or OFF:,Face Tracking is OFF
2017-11-28 20:51:08:200219,On or OFF:,Face Tracking is ON
2017-11-28 20:51:09:202742,Robot State:,Introduce Nao Started
2017-11-28 20:51:12:762698,Robot State:,Introduce Nao Ended
2017-11-28 20:51:13:021499,On or OFF:,Face Tracking is OFF
2017-11-28 20:51:14:050233,Robot State:,Looking at The Book
2017-11-28 20:51:14:669905,Robot State:,TaskONE Selected
2017-11-28 20:51:15:689041,Robot State:,Looking at The Book
2017-11-28 20:51:16:195621,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:204509,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:204681,Current State of Reading: ,False
2017-11-28 20:51:16:209581,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:210390,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:210680,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:210740,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:211102,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:211172,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:211926,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:212131,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:212544,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:212842,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:212735,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:213767,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:214112,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:214066,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:214342,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:214680,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:214865,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:215063,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:215130,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:215446,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:215775,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:215902,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:216165,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:216822,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:216772,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:217253,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:217508,Detected ARTags: ,"[61, 62]"
2017-11-28 20:51:16:217625,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:51:16:217889,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:51:16:218272,Detected ARTags: ,"[61, 62]"
