*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-03 15:00:41:624587,"Position: x: 0.200208902359
y: 0.0924637839198
z: 0.238328918815
x: 0.00387548119761
y: 0.37340387702
z: -0.0871969610453
w: 1.0"
2017-11-03 15:00:43:082829,"Position: x: 0.200727209449
y: 0.0815390646458
z: 0.239079415798
x: 0.00830393563956
y: 0.367986083031
z: -0.141265675426
w: 1.0"
2017-11-03 15:00:43:083281,"Current Word: ,\rspd=70\ only			"
2017-11-03 15:00:44:221763,"Position: x: 0.191826358438
y: 0.116362534463
z: 0.22486397624
x: 0.00552359689027
y: 0.446879446507
z: 0.0343622043729
w: 1.0"
2017-11-03 15:00:44:222298,"Current Word: ,\rspd=70\  big"
2017-11-03 15:00:45:345945,"Position: x: 0.193901672959
y: 0.117469921708
z: 0.229087591171
x: 0.00140923401341
y: 0.425147116184
z: 0.0402243547142
w: 1.0"
2017-11-03 15:00:45:346288,"Current Word: ,\rspd=70\ and"
2017-11-03 15:00:46:481460,"Current Word: ,\rspd=70\ cute"
2017-11-03 15:00:46:481545,"Position: x: 0.194839715958
y: 0.110888935626
z: 0.229236781597
x: -0.00148484122474
y: 0.423163801432
z: 0.00660221138969
w: 1.0"
2017-11-03 15:00:47:622365,"Current Word: ,\rspd=70\ but"
2017-11-03 15:00:47:621751,"Position: x: 0.195412218571
y: 0.102479897439
z: 0.228739708662
x: 0.00349524244666
y: 0.424015551805
z: -0.0371453762054
w: 1.0"
2017-11-03 15:00:48:822465,"Current Word: ,\rspd=70\ really"
2017-11-03 15:00:48:822114,"Position: x: 0.19547007978
y: 0.0943576097488
z: 0.228465676308
x: 0.00451344344765
y: 0.42377102375
z: -0.0791811868548
w: 1.0"
2017-11-03 15:00:50:042407,"Position: x: 0.195473134518
y: 0.086970731616
z: 0.228266328573
x: 0.00826336909086
y: 0.423201173544
z: -0.117997176945
w: 1.0"
2017-11-03 15:00:50:043021,"Current Word: ,\rspd=70\ I am"
2017-11-03 15:00:51:280747,"Current Word: ,\rspd=70\ the 		"
2017-11-03 15:00:51:280632,"Position: x: 0.195297703147
y: 0.079123698175
z: 0.228220432997
x: 0.0132093625143
y: 0.421882480383
z: -0.158377468586
w: 1.0"
2017-11-03 15:00:52:441978,"Current Word: ,\rspd=70\ bravest"
2017-11-03 15:00:52:442233,"Position: x: 0.185860022902
y: 0.113970413804
z: 0.213979080319
x: 0.00592873524874
y: 0.504355669022
z: 0.0229974426329
w: 1.0"
2017-11-03 15:00:53:861343,"Position: x: 0.188604056835
y: 0.113532684743
z: 0.218576192856
x: 0.00278766918927
y: 0.479512184858
z: 0.0202487334609
w: 1.0"
2017-11-03 15:00:53:862643,"Current Word: ,\rspd=70\  human"
2017-11-03 15:00:55:321135,"Position: x: 0.189047157764
y: 0.102074511349
z: 0.217283144593
x: 0.00522018224001
y: 0.483691841364
z: -0.0404787994921
w: 1.0"
2017-11-03 15:00:55:321506,"Current Word: ,\rspd=70\ there"
2017-11-03 15:00:56:781645,"Position: x: 0.190074652433
y: 0.0917753502727
z: 0.218409121037
x: 0.0113331321627
y: 0.475446522236
z: -0.0953754633665
w: 1.0"
2017-11-03 15:00:56:782816,"Current Word: ,\rspd=70\ ever"
2017-11-03 15:00:58:284190,"Position: x: 0.19007755816
y: 0.0816176384687
z: 0.21853788197
x: 0.0160990972072
y: 0.472407788038
z: -0.148982614279
w: 1.0"
2017-11-03 15:00:58:284321,"Current Word: ,\rspd=70\ was "
2017-11-03 15:00:59:698187,"Robot State: , Looking at The Book"
2017-11-03 15:01:03:479398,"Robot State: , Looking at The Book"
