*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:31:33:304636,Child Name:,Child Name
2017-11-28 20:31:33:312110,On or OFF:,Face Tracking is OFF
2017-11-28 20:31:33:819473,On or OFF:,Face Tracking is ON
2017-11-28 20:31:34:822086,Robot State:,Introduce Nao Started
2017-11-28 20:31:38:425630,Robot State:,Introduce Nao Ended
2017-11-28 20:31:38:977161,On or OFF:,Face Tracking is OFF
2017-11-28 20:31:40:002029,Robot State:,Looking at The Book
2017-11-28 20:31:40:603412,Robot State:,TaskONE Selected
2017-11-28 20:31:41:623761,Robot State:,Looking at The Book
2017-11-28 20:31:42:133034,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:42:140859,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:42:140979,Current State of Reading: ,False
2017-11-28 20:31:42:148188,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:42:148734,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:42:149260,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:42:149409,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:42:149935,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:42:150028,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:44:203222,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:44:203898,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:44:203984,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:45:012194,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:45:012941,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:45:013132,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:45:609865,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:45:610354,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:45:610430,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:45:735921,Robot State:,Reading Mode Started
2017-11-28 20:31:45:735813,Current State of Correction: ,False
2017-11-28 20:31:45:806307,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:45:806554,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:45:806633,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:107743,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:108083,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:110390,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:202770,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:203399,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:203328,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:425347,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:426592,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:427993,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:503018,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:503489,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:503558,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:602765,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:603261,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:603391,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:702000,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:702594,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:702531,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:46:906696,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:46:907502,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:46:907776,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:47:002448,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:47:002711,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:47:002785,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:47:119247,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:47:120617,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:47:120755,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:47:218862,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:47:219715,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:47:219958,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:47:304461,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:47:305091,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:47:305143,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:47:403347,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:47:403821,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:47:404057,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:48:020411,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:48:021883,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:48:022202,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:48:105795,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:48:106614,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:48:106731,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:48:609689,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:48:610351,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:48:610944,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:49:617669,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:49:618459,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:49:618591,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:49:705309,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:49:706246,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:49:706430,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:49:902935,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:49:903471,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:49:903555,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:50:001544,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:50:002022,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:50:001957,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:50:028005,Robot Hand Pose: ,"x: 0.183326482773
y: 0.107733272016
z: 0.209103479981
x: 0.0184348672628
y: 0.529259085655
z: -0.0152676459402
w: 1.0"
2017-11-28 20:31:50:028182,Current Word:,\rspd=75\  It
2017-11-28 20:31:50:131930,Robot State:,0.1
2017-11-28 20:31:50:806220,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:50:807094,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:50:807222,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:50:924946,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:50:925147,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:51:019332,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:51:020589,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:51:020722,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:51:206732,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:51:207618,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:51:207772,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:51:346098,Robot Hand Pose: ,"x: 0.192700400949
y: 0.0979914292693
z: 0.223723784089
x: 0.00326162250713
y: 0.449037879705
z: -0.0625179111958
w: 1.0"
2017-11-28 20:31:51:346266,Current Word:,\rspd=75\ was
2017-11-28 20:31:51:448723,Robot State:,0.1
2017-11-28 20:31:51:711954,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:51:713049,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:51:713277,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:52:645246,Robot Hand Pose: ,"x: 0.19240103662
y: 0.0887666717172
z: 0.222581297159
x: 0.0112878512591
y: 0.453048676252
z: -0.110306501389
w: 1.0"
2017-11-28 20:31:52:648691,Current Word:,\rspd=75\ bedtime		
2017-11-28 20:31:52:751419,Robot State:,0.1
2017-11-28 20:31:53:249517,Robot Hand Pose: ,"x: 0.18606698513
y: 0.101845286787
z: 0.212602719665
x: 0.0147367278114
y: 0.508855044842
z: -0.0435548126698
w: 1.0"
2017-11-28 20:31:53:250363,Current Word:,\rspd=75\ Biff
2017-11-28 20:31:53:353303,Robot State:,0.1
2017-11-28 20:31:53:610502,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:53:610929,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:53:611276,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:54:207127,Current Word:,\rspd=75\ was
2017-11-28 20:31:54:207829,Robot Hand Pose: ,"x: 0.185813903809
y: 0.104411520064
z: 0.21241183579
x: 0.0123698171228
y: 0.510548532009
z: -0.0294658988714
w: 1.0"
2017-11-28 20:31:54:310761,Robot State:,0.1
2017-11-28 20:31:55:145126,Robot Hand Pose: ,"x: 0.185913383961
y: 0.0985066443682
z: 0.212235897779
x: 0.00441182777286
y: 0.509974718094
z: -0.0611997544765
w: 1.0"
2017-11-28 20:31:55:145501,Current Word:,\rspd=75\ in
2017-11-28 20:31:55:249620,Robot State:,0.1
2017-11-28 20:31:55:404591,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:55:405399,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:55:405470,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:55:607222,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:55:608338,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:55:608577,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:56:107269,Robot Hand Pose: ,"x: 0.184383824468
y: 0.0924448743463
z: 0.209476619959
x: 0.00651866011322
y: 0.523334205151
z: -0.0949868261814
w: 1.0"
2017-11-28 20:31:56:108034,Current Word:,\rspd=75\ her
2017-11-28 20:31:56:209756,Robot State:,0.1
2017-11-28 20:31:57:047464,Robot Hand Pose: ,"x: 0.18400990963
y: 0.0864052027464
z: 0.208378568292
x: 0.0115937804803
y: 0.527555167675
z: -0.129158332944
w: 1.0"
2017-11-28 20:31:57:048065,Current Word:,\rspd=75\ room
2017-11-28 20:31:57:150689,Robot State:,0.1
2017-11-28 20:31:57:502546,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:57:503200,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:57:503145,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:57:602394,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:57:602665,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:57:602856,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:58:001636,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:58:002100,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:58:002303,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:58:361701,Robot State:,Looking at The Book
2017-11-28 20:31:59:202266,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:59:202501,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:59:202605,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:31:59:905701,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:59:906534,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:59:906854,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:011077,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:012418,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:012746,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:203051,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:203558,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:203618,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:402221,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:402881,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:402958,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:519398,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:520434,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:521545,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:617376,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:619046,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:618936,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:702367,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:703095,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:703196,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:00:802101,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:00:802553,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:00:802762,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:01:101986,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:01:102561,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:01:102636,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:01:813062,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:01:813948,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:01:814127,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:01:918664,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:01:922391,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:01:922672,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:02:163647,Robot State:,Looking at The Book
2017-11-28 20:32:02:411619,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:02:411975,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:02:412359,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:002267,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:03:002902,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:03:002991,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:102685,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:03:103235,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:103326,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:03:202978,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:03:203251,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:03:203321,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:303342,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:03:304002,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:03:304103,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:402623,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:03:403347,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:03:403451,Current State of Reading: ,Waiting for Red-card
