z: 0.237657025456
x: 0.00706455111504
y: 0.380948752165
z: 0.0301717761904
w: 1.0"
"2017-11-03 14:27:34:975491" "Current Word: ,\rspd=70\ well"
"2017-11-03 14:27:36:434714" "Current Word: ,\rspd=70\ everyone"
"2017-11-03 14:27:36:434428" "Position: x: 0.199818268418
y: 0.116410627961
z: 0.241353183985
x: 0.0016929153353
y: 0.362462759018
z: 0.0327790156007
w: 1.0"
"2017-11-03 14:27:37:893834" "Current Word: ,\rspd=70\ thinks"
"2017-11-03 14:27:37:893965" "Position: x: 0.200818091631
y: 0.106273949146
z: 0.241063594818
x: 0.000446906400612
y: 0.362179607153
z: -0.0181205309927
w: 1.0"
"2017-11-03 14:27:39:333045" "Position: x: 0.200848609209
y: 0.0955139547586
z: 0.239701315761
x: 0.00391401816159
y: 0.367172092199
z: -0.0722496211529
w: 1.0"
"2017-11-03 14:27:39:333326" "Current Word: ,\rspd=70\ I am"
"2017-11-03 14:27:40:814010" "Position: x: 0.201305627823
y: 0.0845889151096
z: 0.240393057466
x: 0.00523528922349
y: 0.361986786127
z: -0.126343250275
w: 1.0"
"2017-11-03 14:27:40:814421" "Current Word: ,\rspd=70\ only			"
"2017-11-03 14:27:41:953655" "Position: x: 0.191523760557
y: 0.118834525347
z: 0.22505953908
x: 0.00423766998574
y: 0.446336209774
z: 0.0461326874793
w: 1.0"
"2017-11-03 14:27:41:953841" "Current Word: ,\rspd=70\  big"
"2017-11-03 14:27:43:073503" "Position: x: 0.194175839424
y: 0.12053424865
z: 0.230824649334
x: 0.00118859123904
y: 0.416876345873
z: 0.0550961121917
w: 1.0"
"2017-11-03 14:27:43:074595" "Current Word: ,\rspd=70\ and"
"2017-11-03 14:27:44:214610" "Position: x: 0.194739997387
y: 0.113323576748
z: 0.229714244604
x: -0.00291925948113
y: 0.421198934317
z: 0.0182802248746
w: 1.0"
"2017-11-03 14:27:44:215026" "Current Word: ,\rspd=70\ cute"
"2017-11-03 14:27:45:374326" "Current Word: ,\rspd=70\ but"
"2017-11-03 14:27:45:374178" "Position: x: 0.195494279265
y: 0.105595566332
z: 0.229838073254
x: 0.000199162430363
y: 0.418865382671
z: -0.0221985690296
w: 1.0"
"2017-11-03 14:27:46:593489" "Position: x: 0.195965334773
y: 0.0977828502655
z: 0.229479521513
x: 0.00387423159555
y: 0.419199645519
z: -0.0624908991158
w: 1.0"
"2017-11-03 14:27:46:593648" "Current Word: ,\rspd=70\ really"
"2017-11-03 14:27:47:793619" "Position: x: 0.196186169982
y: 0.0892640650272
z: 0.229534253478
x: 0.00311552500352
y: 0.417227685452
z: -0.106122523546
w: 1.0"
"2017-11-03 14:27:47:794315" "Current Word: ,\rspd=70\ I am"
"2017-11-03 14:27:48:992849" "Current Word: ,\rspd=70\ the 		"
"2017-11-03 14:27:48:992694" "Position: x: 0.196020513773
y: 0.0821689665318
z: 0.229433685541
x: 0.0109824771062
y: 0.416255176067
z: -0.143090695143
w: 1.0"
"2017-11-03 14:27:50:153287" "Position: x: 0.186040818691
y: 0.116659149528
z: 0.215124979615
x: 0.00492341024801
y: 0.498939722776
z: 0.0368299297988
w: 1.0"
"2017-11-03 14:27:50:153432" "Current Word: ,\rspd=70\ bravest"
"2017-11-03 14:27:51:593878" "Current Word: ,\rspd=70\  human"
"2017-11-03 14:27:51:593559" "Position: x: 0.188773691654
y: 0.116844117641
z: 0.219713553786
x: -3.20728831866e-05
y: 0.474346756935
z: 0.0373865887523
w: 1.0"
"2017-11-03 14:27:53:034787" "Current Word: ,\rspd=70\ there"
"2017-11-03 14:27:53:034898" "Position: x: 0.189473152161
y: 0.105903066695
z: 0.218686401844
x: 0.00526387616992
y: 0.477222830057
z: -0.0212314855307
w: 1.0"
"2017-11-03 14:27:54:513513" "Position: x: 0.190364524722
y: 0.0945326834917
z: 0.219068512321
x: 0.00691521400586
y: 0.472525388002
z: -0.0816511586308
w: 1.0"
"2017-11-03 14:27:54:513788" "Current Word: ,\rspd=70\ ever"
"2017-11-03 14:27:55:994243" "Position: x: 0.190388590097
y: 0.0838267356157
z: 0.219185203314
x: 0.0103690996766
y: 0.469421327114
z: -0.138427779078
w: 1.0"
"2017-11-03 14:27:55:994157" "Current Word: ,\rspd=70\ was "
"2017-11-03 14:27:57:410314" "Robot State: ,Looking at The Book"
"2017-11-03 14:28:01:190949" "Robot State: ,Looking at The Book"
