*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:36:27:335812,Child Name:,Child Name
2017-11-20 17:36:49:906351,Robot Hand Pose: ,"x: 0.207946538925
y: 0.0893190428615
z: 0.257029980421
x: 0.00301327835768
y: 0.281540244818
z: -0.0995406508446
w: 1.0"
2017-11-20 17:36:49:906762,Current Word:,\rspd=70\ tiny
2017-11-20 17:36:51:144675,Robot Hand Pose: ,"x: 0.207609459758
y: 0.0804670751095
z: 0.256533652544
x: 0.00272933347151
y: 0.282689481974
z: -0.142767682672
w: 1.0"
2017-11-20 17:36:51:145563,Current Word:,\rspd=70\ little
2017-11-20 17:36:52:406579,Robot Hand Pose: ,"x: 0.207747966051
y: 0.0719637572765
z: 0.258381843567
x: 0.00287266122177
y: 0.27294754982
z: -0.182519435883
w: 1.0"
2017-11-20 17:36:52:408588,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:36:53:725575,Robot Hand Pose: ,"x: 0.199606120586
y: 0.115883149207
z: 0.240709811449
x: 0.0130137754604
y: 0.365672767162
z: 0.0296490527689
w: 1.0"
2017-11-20 17:36:53:725804,Current Word:,\rspd=70\  I am
2017-11-20 17:36:54:805815,Robot Hand Pose: ,"x: 0.199698358774
y: 0.117064341903
z: 0.241433382034
x: 0.0103660263121
y: 0.36216494441
z: 0.0358181633055
w: 1.0"
2017-11-20 17:36:54:806271,Current Word:,\rspd=70\ the
2017-11-20 17:36:55:888439,Robot Hand Pose: ,"x: 0.200359880924
y: 0.112154476345
z: 0.241072639823
x: 0.00176915805787
y: 0.363183140755
z: 0.0113907670602
w: 1.0"
2017-11-20 17:36:55:888977,Current Word:,\rspd=70\ wisest
2017-11-20 17:36:57:006137,Robot Hand Pose: ,"x: 0.200987488031
y: 0.105276018381
z: 0.241022437811
x: 0.00181994051673
y: 0.362277239561
z: -0.0230890773237
w: 1.0"
2017-11-20 17:36:57:007338,Current Word:,\rspd=70\ and
2017-11-20 17:36:58:086319,Robot Hand Pose: ,"x: 0.2013245821
y: 0.0977160036564
z: 0.240689814091
x: 0.000561427383218
y: 0.362626492977
z: -0.0608654655516
w: 1.0"
2017-11-20 17:36:58:087122,Current Word:,\rspd=70\ bravest
2017-11-20 17:36:59:190083,Robot Hand Pose: ,"x: 0.201475039124
y: 0.0904533341527
z: 0.240434706211
x: 0.0002881102846
y: 0.362803131342
z: -0.0968515723944
w: 1.0"
2017-11-20 17:36:59:190290,Current Word:,\rspd=70\  snake
2017-11-20 17:37:00:286024,Robot Hand Pose: ,"x: 0.20135730505
y: 0.0835999920964
z: 0.24029289186
x: 0.000132244080305
y: 0.362289220095
z: -0.131366506219
w: 1.0"
2017-11-20 17:37:00:286796,Current Word:,\rspd=70\ in
2017-11-20 17:37:01:387240,Robot Hand Pose: ,"x: 0.200797095895
y: 0.0768015012145
z: 0.240313366055
x: 0.00475752307102
y: 0.360999107361
z: -0.165758535266
w: 1.0"
2017-11-20 17:37:01:388354,Current Word:,\rspd=70\ the
2017-11-20 17:37:02:520929,Robot Hand Pose: ,"x: 0.200416058302
y: 0.0693790987134
z: 0.240334331989
x: 0.00292093725875
y: 0.359724134207
z: -0.201964646578
w: 1.0"
2017-11-20 17:37:02:521332,Current Word:,\rspd=70\ skies.
2017-11-20 17:37:03:854611,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:37:03:941391,Robot State:,Looking at The Book
2017-11-20 17:37:06:217233,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:37:07:617584,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 17:37:07:821603,Robot State:,Looking at The Book
2017-11-20 17:37:08:009617,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:37:31:537866,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:37:31:711266,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:37:32:116046,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 17:37:33:519546,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:37:33:630622,Robot State:,Reading Mode Started
2017-11-20 17:37:38:484744,Robot Hand Pose: ,"x: 0.204144328833
y: 0.108745530248
z: 0.248915806413
x: 0.0213267095387
y: 0.323569685221
z: -0.00775617454201
w: 1.0"
2017-11-20 17:37:38:484994,Current Word:,\rspd=70\  HOOT
2017-11-20 17:37:41:205549,Robot Hand Pose: ,"x: 0.212209805846
y: 0.0870650261641
z: 0.270105332136
x: 0.00274643674493
y: 0.218998998404
z: -0.107386030257
w: 1.0"
2017-11-20 17:37:41:207370,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:37:42:164486,Robot Hand Pose: ,"x: 0.203935474157
y: 0.114234730601
z: 0.25000679493
x: 0.0141043951735
y: 0.319095790386
z: 0.0215510409325
w: 1.0"
2017-11-20 17:37:42:164402,Current Word:,\rspd=70\  Don't
2017-11-20 17:37:43:408680,Robot Hand Pose: ,"x: 0.205802962184
y: 0.11621594429
z: 0.256185203791
x: 0.0119689470157
y: 0.288976848125
z: 0.0317670665681
w: 1.0"
2017-11-20 17:37:43:408964,Current Word:,\rspd=70\ listen
2017-11-20 17:37:44:644775,Robot Hand Pose: ,"x: 0.206804648042
y: 0.107968434691
z: 0.256402909756
x: 0.00229589361697
y: 0.28696924448
z: -0.00830194912851
w: 1.0"
2017-11-20 17:37:44:645031,Current Word:,\rspd=70\ to
2017-11-20 17:37:45:887730,Robot Hand Pose: ,"x: 0.207839637995
y: 0.099878333509
z: 0.257317721844
x: 0.00394091475755
y: 0.281479299068
z: -0.0468251295388
w: 1.0"
2017-11-20 17:37:45:888928,Current Word:,\rspd=70\ that
2017-11-20 17:37:47:144016,Robot Hand Pose: ,"x: 0.208007454872
y: 0.0902643054724
z: 0.257015764713
x: 0.00451836176217
y: 0.281631529331
z: -0.0933986380696
w: 1.0"
2017-11-20 17:37:47:144437,Current Word:,\rspd=70\ tiny
2017-11-20 17:37:48:445043,Robot Hand Pose: ,"x: 0.208141565323
y: 0.0814043805003
z: 0.257806152105
x: 0.00730877928436
y: 0.276854127645
z: -0.13618503511
w: 1.0"
2017-11-20 17:37:48:445679,Current Word:,\rspd=70\ little
2017-11-20 17:37:49:744383,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:37:49:744643,Robot Hand Pose: ,"x: 0.208021253347
y: 0.0726096630096
z: 0.259013146162
x: 0.00744900666177
y: 0.270040929317
z: -0.179069668055
w: 1.0"
2017-11-20 17:37:51:086236,Current Word:,\rspd=70\  I am
2017-11-20 17:37:51:085927,Robot Hand Pose: ,"x: 0.199488729239
y: 0.117151744664
z: 0.240469783545
x: 0.0114650735632
y: 0.367031514645
z: 0.0378814563155
w: 1.0"
2017-11-20 17:37:52:203235,Robot Hand Pose: ,"x: 0.199541300535
y: 0.118317082524
z: 0.241200387478
x: 0.00973028596491
y: 0.363536536694
z: 0.042565677315
w: 1.0"
2017-11-20 17:37:52:204147,Current Word:,\rspd=70\ the
2017-11-20 17:37:53:287017,Robot Hand Pose: ,"x: 0.200084358454
y: 0.113745369017
z: 0.240915894508
x: 0.00256751501001
y: 0.364295691252
z: 0.0214586593211
w: 1.0"
2017-11-20 17:37:53:287939,Current Word:,\rspd=70\ wisest
2017-11-20 17:37:54:385223,Robot Hand Pose: ,"x: 0.200660943985
y: 0.106371358037
z: 0.240473210812
x: 0.0012956992723
y: 0.36528429389
z: -0.0163710247725
w: 1.0"
2017-11-20 17:37:54:385077,Current Word:,\rspd=70\ and
2017-11-20 17:37:55:468138,Robot Hand Pose: ,"x: 0.201036438346
y: 0.0991953089833
z: 0.240127146244
x: 0.00206514587626
y: 0.365775555372
z: -0.0525364726782
w: 1.0"
2017-11-20 17:37:55:468844,Current Word:,\rspd=70\ bravest
2017-11-20 17:37:56:566363,Robot Hand Pose: ,"x: 0.201091349125
y: 0.0918113589287
z: 0.239865586162
x: 0.00127048441209
y: 0.365819603205
z: -0.0887744873762
w: 1.0"
2017-11-20 17:37:56:566854,Current Word:,\rspd=70\  snake
2017-11-20 17:37:57:685069,Robot Hand Pose: ,"x: 0.201260313392
y: 0.0845953822136
z: 0.239913508296
x: 0.000642627535854
y: 0.364346981049
z: -0.124918200076
w: 1.0"
2017-11-20 17:37:57:685555,Current Word:,\rspd=70\ in
2017-11-20 17:37:58:804358,Current Word:,\rspd=70\ the
2017-11-20 17:37:58:804447,Robot Hand Pose: ,"x: 0.200844541192
y: 0.0770586431026
z: 0.240043848753
x: 0.00448551774025
y: 0.362505733967
z: -0.162412047386
w: 1.0"
2017-11-20 17:37:59:927254,Robot Hand Pose: ,"x: 0.200572162867
y: 0.07029697299
z: 0.240576207638
x: 0.00776935741305
y: 0.358612716198
z: -0.196844443679
w: 1.0"
2017-11-20 17:37:59:928510,Current Word:,\rspd=70\ skies.
2017-11-20 17:38:01:341717,Robot State:,Looking at The Book
2017-11-20 17:38:05:209872,Robot State:,Looking at The Book
