*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 14:30:30:090812,Child Name:,Child Name
2017-11-29 14:30:30:095112,On or OFF:,Face Tracking is OFF
2017-11-29 14:30:30:723670,On or OFF:,Face Tracking is ON
2017-11-29 14:30:31:725662,Robot State:,Introduce Nao Started
2017-11-29 14:30:34:520039,Robot State:,Introduce Nao Ended
2017-11-29 14:30:34:924296,On or OFF:,Face Tracking is OFF
2017-11-29 14:30:35:938898,Robot State:,Looking at The Book
2017-11-29 14:30:36:473017,Robot State:,TaskONE Selected
2017-11-29 14:30:37:516616,Robot State:,Looking at The Book
2017-11-29 14:30:38:027688,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:033768,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:033903,Current State of Reading: ,False
2017-11-29 14:30:38:037970,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:038375,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:038825,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:038888,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:039143,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:039199,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:039290,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:039750,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:039825,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:040169,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:040617,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:040733,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:040904,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:041164,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:041014,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:041579,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:041752,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:041906,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:042276,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:042508,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:042467,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:042913,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:043131,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:043403,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:043503,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:044152,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:044071,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:044273,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:044480,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:044599,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:045112,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:045451,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:045406,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:045695,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:046003,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:046294,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:046670,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:046572,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:047067,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:047239,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:047379,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:047442,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:047874,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:048148,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:048082,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:069208,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:069070,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:069370,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:168903,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:169295,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:169176,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:278183,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:279219,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:279453,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:379353,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:381348,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:381715,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:469688,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:470224,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:470415,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:583067,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:583375,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:671612,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:672255,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:672340,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:771333,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:772422,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:772336,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:868826,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:869288,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:38:869187,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:968940,Detected ARTags: ,"32, 33"
2017-11-29 14:30:38:969225,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:38:969299,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:076308,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:076859,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:077045,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:178588,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:179171,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:179268,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:279105,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:281101,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:280891,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:370814,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:371745,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:371487,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:478509,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:480181,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:480794,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:576185,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:577034,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:576876,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:674836,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:675346,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:675470,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:768987,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:769382,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:769562,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:875474,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:875945,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:876285,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:39:973049,Detected ARTags: ,"32, 33"
2017-11-29 14:30:39:973332,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:39:973279,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:068567,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:068888,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:068951,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:177683,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:178852,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:179368,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:274158,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:275264,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:275501,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:378139,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:378673,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:378849,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:473755,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:474704,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:474803,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:568511,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:569077,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:569159,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:669771,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:670003,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:670172,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:779314,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:780220,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:780592,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:880217,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:880815,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:881178,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:40:977575,Detected ARTags: ,"32, 33"
2017-11-29 14:30:40:978887,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:40:979084,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:070217,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:070687,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:070626,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:174904,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:175532,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:176095,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:277380,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:278239,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:278169,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:368548,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:369166,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:369308,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:468606,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:468988,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:469124,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:577842,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:578861,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:578693,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:677705,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:678220,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:678488,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:773396,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:774428,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:774582,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:883509,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:41:883938,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:884272,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:969449,Detected ARTags: ,"32, 33"
2017-11-29 14:30:41:969722,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:41:969807,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:069015,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:069575,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:069683,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:173394,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:173565,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:173722,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:277317,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:278356,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:278628,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:377854,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:378359,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:378501,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:478357,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:478864,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:479364,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:578892,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:581106,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:580289,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:668669,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:669367,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:669700,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:768551,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:768916,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:768797,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:878195,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:878783,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:42:879088,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:978167,Detected ARTags: ,"32, 33"
2017-11-29 14:30:42:979847,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:42:980233,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:080692,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:081721,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:081573,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:176366,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:177357,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:177458,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:272620,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:273739,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:273512,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:377358,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:378269,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:378715,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:468109,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:468731,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:468837,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:568736,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:569219,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:569327,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:669883,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:670532,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:670665,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:778700,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:779677,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:780118,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:877927,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:878544,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:43:878996,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:973021,Detected ARTags: ,"32, 33"
2017-11-29 14:30:43:974076,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:43:974234,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:079656,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:080607,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:080962,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:179470,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:180121,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:180464,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:270422,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:270700,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:270892,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:368665,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:368815,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:368922,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:468781,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:469074,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:469163,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:580771,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:580582,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:581263,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:678080,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:678787,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:678991,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:779065,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:779661,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:780267,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:879466,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:880180,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:880340,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:44:970908,Detected ARTags: ,"32, 33"
2017-11-29 14:30:44:971214,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:44:971142,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:068524,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:068764,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:068836,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:178440,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:179018,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:179239,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:278890,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:280399,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:280812,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:378494,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:380398,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:380762,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:478637,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:480253,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:480692,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:583440,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:583973,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:584326,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:672091,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:672938,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:673081,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:768867,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:769113,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:769240,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:869025,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:869460,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:869617,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:45:971551,Detected ARTags: ,"32, 33"
2017-11-29 14:30:45:972593,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:45:972848,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:077425,Detected ARTags: ,"32, 33"
2017-11-29 14:30:46:078997,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:079457,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:46:173550,Detected ARTags: ,"32, 33"
2017-11-29 14:30:46:173788,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:173926,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:46:272517,Detected ARTags: ,"32, 33"
2017-11-29 14:30:46:275858,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:276082,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:46:370556,Detected ARTags: ,"32, 33"
2017-11-29 14:30:46:370906,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:46:371058,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:470647,Detected ARTags: ,"32, 33"
2017-11-29 14:30:46:470797,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:30:46:470907,Detected ARTags: ,"[32, 33]"
2017-11-29 14:30:46:576592,Detected ARTags: ,"32, 33"
