"2017-11-02 14:25:59:864493" "Position: x: 0.206989228725
y: 0.0831129848957
z: 0.254435032606
x: 0.00528010167181
y: 0.293792158365
z: -0.124809496105
w: 1.0"
"2017-11-02 14:26:01:062573" "Current Word: ,\rspd=70\ a		"
"2017-11-02 14:26:01:062997" "Position: x: 0.207378968596
y: 0.0762232020497
z: 0.256607234478
x: 0.00654638325796
y: 0.282488226891
z: -0.158064901829
w: 1.0"
"2017-11-02 14:26:02:224511" "Position: x: 0.198708355427
y: 0.110971912742
z: 0.237143009901
x: 0.00849684420973
y: 0.383508294821
z: 0.0113633750007
w: 1.0"
"2017-11-02 14:26:02:225504" "Current Word: ,\rspd=70\  snippety  snap"
"2017-11-02 14:26:03:542049" "Current Word: ,\rspd=70\ Danger"
"2017-11-02 14:26:03:542230" "Position: x: 0.201355084777
y: 0.112460941076
z: 0.243730068207
x: 0.00445410003886
y: 0.350516796112
z: 0.0183545742184
w: 1.0"
"2017-11-02 14:26:04:922868" "Current Word: ,\rspd=70\ is"
"2017-11-02 14:26:04:923184" "Position: x: 0.20180901885
y: 0.104248262942
z: 0.242988839746
x: 0.00107574113645
y: 0.352899342775
z: -0.0224488135427
w: 1.0"
"2017-11-02 14:26:06:244756" "Current Word: ,\rspd=70\ my"
"2017-11-02 14:26:06:244167" "Position: x: 0.203199386597
y: 0.094757206738
z: 0.244682744145
x: 0.00362796871923
y: 0.342959851027
z: -0.0698889419436
w: 1.0"
"2017-11-02 14:26:07:585740" "Position: x: 0.204164296389
y: 0.0850337073207
z: 0.246913224459
x: 0.00762764317915
y: 0.330569535494
z: -0.117189392447
w: 1.0"
"2017-11-02 14:26:07:586058" "Current Word: ,\rspd=70\ middle"
"2017-11-02 14:26:09:005309" "Position: x: 0.204213798046
y: 0.0764086171985
z: 0.248134940863
x: 0.0105954930186
y: 0.323438614607
z: -0.159094721079
w: 1.0"
"2017-11-02 14:26:09:005496" "Current Word: ,\rspd=70\ name 		"
"2017-11-02 14:26:10:109427" "Position: x: 0.192114889622
y: 0.110137730837
z: 0.224433898926
x: -0.00746925501153
y: 0.44852527976
z: 0.00343022821471
w: 1.0"
"2017-11-02 14:26:10:110489" "Current Word: ,\rspd=70\  and"
"2017-11-02 14:26:11:525129" "Position: x: 0.196241945028
y: 0.112477622926
z: 0.232908502221
x: -0.00171220011543
y: 0.405254721642
z: 0.0170615948737
w: 1.0"
"2017-11-02 14:26:11:525764" "Current Word: ,\rspd=70\ I am"
"2017-11-02 14:26:12:927545" "Position: x: 0.197299912572
y: 0.103698112071
z: 0.233592331409
x: -0.000452371401479
y: 0.400023728609
z: -0.0264966320246
w: 1.0"
"2017-11-02 14:26:12:927889" "Current Word: ,\rspd=70\ the"
"2017-11-02 14:26:14:304203" "Position: x: 0.198713481426
y: 0.0940416753292
z: 0.234932258725
x: 0.00285993376747
y: 0.391479760408
z: -0.0749982148409
w: 1.0"
"2017-11-02 14:26:14:305313" "Current Word: ,\rspd=70\ bravest "
"2017-11-02 14:26:15:949620" "Position: x: 0.199392616749
y: 0.0850396603346
z: 0.236223578453
x: 0.00748872337863
y: 0.383376896381
z: -0.121099054813
w: 1.0"
"2017-11-02 14:26:15:950263" "Current Word: ,\rspd=70\ animal"
"2017-11-02 14:26:17:367939" "Current Word: ,\rspd=70\ around here."
"2017-11-02 14:26:17:368146" "Position: x: 0.199587583542
y: 0.0767125338316
z: 0.23735101521
x: 0.0114101413637
y: 0.37630957365
z: -0.162459209561
w: 1.0"
"2017-11-02 14:26:18:799559" "Robot State: ,Looking at The Book"
"2017-11-02 14:26:22:501615" "Robot State: ,Looking at The Book"
"2017-11-02 14:32:17:736501" "Detected Cards: GREEN Card Detected"
"2017-11-02 14:32:18:817230" "Robot State: ,Looking at The Book"
"2017-11-02 14:32:29:053878" "Robot State: ,Looking at The Book"
"2017-11-02 14:32:31:508754" "Robot State: ,Reading Mode Started"
"2017-11-02 14:32:36:996416" "Position: x: 0.21656447649
y: -0.0813016742468
z: 0.295491814613
x: 0.0837285369635
y: 0.0713039338589
z: 0.215987741947
w: 1.0"
"2017-11-02 14:32:36:996629" "Current Word: ,\rspd=70\  With"
"2017-11-02 14:32:38:257337" "Position: x: 0.218544825912
y: -0.081836797297
z: 0.317780375481
x: 0.0588276647031
y: -0.0292375907302
z: 0.212714552879
w: 1.0"
"2017-11-02 14:32:38:257850" "Current Word: ,\rspd=70\  head"
"2017-11-02 14:32:39:478111" "Current Word: ,\rspd=70\ as sharp as"
"2017-11-02 14:32:39:478581" "Position: x: 0.21848705411
y: -0.0846651419997
z: 0.310736358166
x: 0.0624258704484
y: 0.00250133010559
z: 0.199701339006
w: 1.0"
"2017-11-02 14:32:40:739196" "Position: x: 0.21856546402
y: -0.0923619642854
z: 0.302114188671
x: 0.0640699490905
y: 0.0415810570121
z: 0.165414094925
w: 1.0"
"2017-11-02 14:32:40:740082" "Current Word: ,\rspd=70\ these"
"2017-11-02 14:32:41:997624" "Position: x: 0.218063890934
y: -0.100424237549
z: 0.294919162989
x: 0.066536732018
y: 0.0744904205203
z: 0.128339916468
w: 1.0"
"2017-11-02 14:32:41:997784" "Current Word: ,\rspd=70\ nothing"
"2017-11-02 14:32:43:282611" "Position: x: 0.216751873493
y: -0.108944378793
z: 0.286330401897
x: 0.0654878094792
y: 0.114292755723
z: 0.0898340567946
w: 1.0"
"2017-11-02 14:32:43:286316" "Current Word: ,\rspd=70\ scares"
"2017-11-02 14:32:44:599146" "Current Word: ,\rspd=70\ me"
"2017-11-02 14:32:44:599483" "Position: x: 0.215112760663
y: -0.115166634321
z: 0.278299957514
x: 0.0657507106662
y: 0.152068912983
z: 0.0615822076797
w: 1.0"
"2017-11-02 14:32:45:918625" "Position: x: 0.21269017458
y: -0.123300418258
z: 0.270033478737
x: 0.060546901077
y: 0.191678851843
z: 0.0239946655929
w: 1.0"
"2017-11-02 14:32:45:918784" "Current Word: ,\rspd=70\ you'll"
"2017-11-02 14:32:47:241078" "Position: x: 0.210487887263
y: -0.129803791642
z: 0.264496207237
x: 0.0543356053531
y: 0.218638047576
z: -0.00651284493506
w: 1.0"
"2017-11-02 14:32:47:241278" "Current Word: ,\rspd=70\ see!"
"2017-11-02 14:32:48:655971" "Robot State: ,Looking at The Book"
"2017-11-02 14:32:52:773998" "Robot State: ,Looking at The Book"
"2017-11-02 14:33:02:607026" "Detected Cards: RED Card Detected"
"2017-11-02 14:33:02:809856" "Robot State: ,Reaction Mode Started"
"2017-11-02 14:33:14:855996" "Robot State: ,Looking at The Book"
"2017-11-02 14:33:15:417631" "Robot State: ,Reaction Mode Ended"
"2017-11-02 14:33:17:415053" "Robot State: ,Reading Mode Started"
"2017-11-02 14:33:21:725267" "Position: x: 0.199066832662
y: -0.0796452611685
z: 0.234848380089
x: 0.0896325334907
y: 0.354513883591
z: 0.243051409721
w: 1.0"
"2017-11-02 14:33:21:755473" "Current Word: ,\rspd=70\  With"
"2017-11-02 14:33:22:926061" "Current Word: ,\rspd=70\ teeth "
"2017-11-02 14:33:22:926189" "Position: x: 0.207842066884
y: -0.0798066407442
z: 0.256767392159
x: 0.0613378584385
y: 0.24947822094
z: 0.232458114624
w: 1.0"
"2017-11-02 14:33:24:155975" "Position: x: 0.207750290632
y: -0.0838176682591
z: 0.255084335804
x: 0.0579856261611
y: 0.258088350296
z: 0.21400693059
w: 1.0"
"2017-11-02 14:33:24:156375" "Current Word: ,\rspd=70\ as sharp as"
"2017-11-02 14:33:25:364564" "Current Word: ,\rspd=70\ these"
"2017-11-02 14:33:25:364717" "Position: x: 0.2076241225
y: -0.0908489152789
z: 0.253813773394
x: 0.0503222495317
y: 0.264936238527
z: 0.181084796786
w: 1.0"
"2017-11-02 14:33:26:507678" "Position: x: 0.207665294409
y: -0.0988376736641
z: 0.25184944272
x: 0.0413643084466
y: 0.275436133146
z: 0.143479764462
w: 1.0"
"2017-11-02 14:33:26:508266" "Current Word: ,\rspd=70\ nothing"
"2017-11-02 14:33:27:645104" "Current Word: ,\rspd=70\ scares"
"2017-11-02 14:33:27:645424" "Position: x: 0.207867875695
y: -0.104882448912
z: 0.251936763525
x: 0.0425772070885
y: 0.275785028934
z: 0.114587806165
w: 1.0"
"2017-11-02 14:33:28:786082" "Position: x: 0.206814900041
y: -0.113144420087
z: 0.249272093177
x: 0.0435618720949
y: 0.289580911398
z: 0.0755017474294
w: 1.0"
"2017-11-02 14:33:28:786484" "Current Word: ,\rspd=70\ me"
"2017-11-02 14:33:29:964715" "Position: x: 0.206173107028
y: -0.12104074657
z: 0.249432876706
x: 0.053203932941
y: 0.290216237307
z: 0.0356216058135
w: 1.0"
"2017-11-02 14:33:29:964975" "Current Word: ,\rspd=70\ you'll"
"2017-11-02 14:33:31:113324" "Current Word: ,\rspd=70\ see!"
"2017-11-02 14:33:31:113634" "Position: x: 0.205594956875
y: -0.128398492932
z: 0.249246537685
x: 0.0431051552296
y: 0.292148441076
z: 0.000332166149747
w: 1.0"
"2017-11-02 14:33:32:540643" "Robot State: ,Looking at The Book"
"2017-11-02 14:33:36:481271" "Robot State: ,Looking at The Book"
"2017-11-02 14:45:30:505059" "Robot State: ,Reading Mode Started"
"2017-11-02 14:45:35:777708" "Position: x: 0.212818026543
y: 0.0783445909619
z: 0.272585600615
x: 0.0104065900669
y: 0.207128405571
z: -0.146124616265
w: 1.0"
"2017-11-02 14:45:35:777820" "Current Word: ,\rspd=70\  RAWWWRRRR!		"
"2017-11-02 14:45:36:402382" "Position: x: 0.212912350893
y: 0.0820126906037
z: 0.272458195686
x: 0.0063818115741
y: 0.207983627915
z: -0.12751327455
w: 1.0"
"2017-11-02 14:45:36:403562" "Current Word: ,\rspd=70\ That"
"2017-11-02 14:45:37:699820" "Current Word: ,\rspd=70\  frog"
"2017-11-02 14:45:37:699401" "Position: x: 0.216191262007
y: 0.0866379439831
z: 0.286380290985
x: 0.0110214380547
y: 0.143672302365
z: -0.102739691734
w: 1.0"
"2017-11-02 14:45:38:994624" "Current Word: ,\rspd=70\ obviously"
"2017-11-02 14:45:38:994907" "Position: x: 0.215255558491
y: 0.0805884227157
z: 0.283276706934
x: 0.00660919863731
y: 0.157642260194
z: -0.130839243531
w: 1.0"
"2017-11-02 14:45:40:235927" "Current Word: ,\rspd=70\ forgot"
"2017-11-02 14:45:40:235545" "Position: x: 0.21396407485
y: 0.0740704834461
z: 0.278916031122
x: 0.00258703809232
y: 0.177312657237
z: -0.163260176778
w: 1.0"
"2017-11-02 14:45:41:461374" "Current Word: ,\rspd=70\ that"
"2017-11-02 14:45:41:460543" "Position: x: 0.213332995772
y: 0.0676686689258
z: 0.278521299362
x: 0.00800062250346
y: 0.178753659129
z: -0.192849755287
w: 1.0"
"2017-11-02 14:45:42:636281" "Position: x: 0.212736606598
y: 0.0621362142265
z: 0.278448790312
x: 0.0106364404783
y: 0.178587526083
z: -0.219394117594
w: 1.0"
"2017-11-02 14:45:42:636979" "Current Word: ,\rspd=70\ I am		"
"2017-11-02 14:45:43:616567" "Position: x: 0.21247190237
y: 0.0876862928271
z: 0.270640820265
x: 0.0202221553773
y: 0.217156901956
z: -0.100638583302
w: 1.0"
"2017-11-02 14:45:43:617421" "Current Word: ,\rspd=70\"
"2017-11-02 14:45:44:697123" "Position: x: 0.212607070804
y: 0.0895760208368
z: 0.27177888155
x: 0.0151503682137
y: 0.21199426055
z: -0.0914029926062
w: 1.0"
"2017-11-02 14:45:44:697887" "Current Word: ,\rspd=70\ the"
"2017-11-02 14:45:45:728311" "Current Word: ,\rspd=70\ strongest"
"2017-11-02 14:45:45:727559" "Position: x: 0.212720707059
y: 0.0882081761956
z: 0.27165338397
x: 0.0141842067242
y: 0.212582960725
z: -0.0973592996597
w: 1.0"
"2017-11-02 14:45:46:716468" "Current Word: ,\rspd=70\ and"
"2017-11-02 14:45:46:718532" "Position: x: 0.212244033813
y: 0.0842063203454
z: 0.270988613367
x: 0.00939290132374
y: 0.215199321508
z: -0.116409309208
w: 1.0"
"2017-11-02 14:45:47:760847" "Position: x: 0.211548984051
y: 0.0793141275644
z: 0.268575698137
x: 0.00582916801795
y: 0.226078301668
z: -0.139893621206
w: 1.0"
"2017-11-02 14:45:47:761560" "Current Word: ,\rspd=70\ bravest"
"2017-11-02 14:45:48:718810" "Position: x: 0.210782587528
y: 0.0740152746439
z: 0.266928136349
x: 0.00404139887542
y: 0.23350840807
z: -0.165195986629
w: 1.0"
"2017-11-02 14:45:48:719857" "Current Word: ,\rspd=70\ animal"
"2017-11-02 14:45:49:596490" "Position: x: 0.210181981325
y: 0.0698399618268
z: 0.265963822603
x: 0.00430146045983
y: 0.237494364381
z: -0.185606688261
w: 1.0"
"2017-11-02 14:45:49:597838" "Current Word: ,\rspd=70\ in"
"2017-11-02 14:45:50:504961" "Current Word: ,\rspd=70\ all"
"2017-11-02 14:45:50:505148" "Position: x: 0.209128245711
y: 0.0660935714841
z: 0.264044612646
x: 0.00420208042488
y: 0.246079012752
z: -0.203513666987
w: 1.0"
"2017-11-02 14:45:51:376723" "Position: x: 0.208833038807
y: 0.0632929503918
z: 0.263706803322
x: 0.00703511899337
y: 0.247512131929
z: -0.21736510098
w: 1.0"
"2017-11-02 14:45:51:377106" "Current Word: ,\rspd=70\ the"
"2017-11-02 14:45:52:234554" "Current Word: ,\rspd=70\  skies"
"2017-11-02 14:45:52:234745" "Position: x: 0.20726108551
y: 0.0595695860684
z: 0.260851979256
x: 0.00419931579381
y: 0.260254263878
z: -0.237171292305
w: 1.0"
"2017-11-02 14:45:53:650200" "Robot State: ,Looking at The Book"
"2017-11-02 14:45:57:630878" "Robot State: ,Looking at The Book"
"2017-11-02 14:46:27:894271" "Robot State: ,Reaction Mode Started"
"2017-11-02 14:46:39:849801" "Robot State: ,Looking at The Book"
"2017-11-02 14:46:40:398209" "Robot State: ,Reaction Mode Ended"
"2017-11-02 14:46:42:500931" "Robot State: ,Reading Mode Started"
"2017-11-02 14:46:48:374716" "Position: x: 0.220432594419
y: 0.0840183496475
z: 0.324081659317
x: -0.00613334076479
y: -0.0288214888424
z: -0.114281274378
w: 1.0"
"2017-11-02 14:46:48:375344" "Current Word: ,\rspd=70\  RAWWWRRRR!		"
"2017-11-02 14:46:49:015476" "Position: x: 0.220537573099
y: 0.090609818697
z: 0.324320435524
x: -0.00556956930086
y: -0.0300383698195
z: -0.0836678892374
w: 1.0"
"2017-11-02 14:46:49:015633" "Current Word: ,\rspd=70\ That"
"2017-11-02 14:46:50:310649" "Current Word: ,\rspd=70\ crocodile "
"2017-11-02 14:46:50:310969" "Position: x: 0.220432549715
y: 0.0946953967214
z: 0.338257402182
x: 0.0039934637025
y: -0.0935249626637
z: -0.0640503391623
w: 1.0"
"2017-11-02 14:46:51:577787" "Current Word: ,\rspd=70\ obviously"
"2017-11-02 14:46:51:577140" "Position: x: 0.220197141171
y: 0.0885982960463
z: 0.339937835932
x: 0.00776231149212
y: -0.100821472704
z: -0.0919349938631
w: 1.0"
"2017-11-02 14:46:52:872967" "Position: x: 0.220068454742
y: 0.0805248990655
z: 0.340586692095
x: 0.00989146716893
y: -0.103554464877
z: -0.129256978631
w: 1.0"
"2017-11-02 14:46:52:873890" "Current Word: ,\rspd=70\ forgot"
"2017-11-02 14:46:54:113364" "Position: x: 0.219582855701
y: 0.072125390172
z: 0.341027885675
x: 0.0128602432087
y: -0.105178326368
z: -0.167868003249
w: 1.0"
"2017-11-02 14:46:54:114240" "Current Word: ,\rspd=70\ that"
"2017-11-02 14:46:55:314383" "Position: x: 0.218521714211
y: 0.0629991292953
z: 0.341437548399
x: 0.0117997815832
y: -0.106611154974
z: -0.209641739726
w: 1.0"
"2017-11-02 14:46:55:314679" "Current Word: ,\rspd=70\ I am		"
"2017-11-02 14:46:56:411970" "Position: x: 0.220367372036
y: 0.0947714671493
z: 0.326994657516
x: -0.000589052622672
y: -0.0421548187733
z: -0.0625993162394
w: 1.0"
"2017-11-02 14:46:56:412282" "Current Word: ,\rspd=70\"
"2017-11-02 14:46:57:312932" "Position: x: 0.220065802336
y: 0.0994413495064
z: 0.325415581465
x: -0.000158756636665
y: -0.0350060723722
z: -0.0421368442476
w: 1.0"
"2017-11-02 14:46:57:313369" "Current Word: ,\rspd=70\ the"
"2017-11-02 14:46:58:214469" "Current Word: ,\rspd=70\ strongest"
"2017-11-02 14:46:58:214068" "Position: x: 0.220073565841
y: 0.0974491462111
z: 0.325515419245
x: 0.000282461522147
y: -0.0354053936899
z: -0.0501182824373
w: 1.0"
"2017-11-02 14:46:59:112623" "Current Word: ,\rspd=70\ and"
"2017-11-02 14:46:59:112737" "Position: x: 0.220348119736
y: 0.0918717905879
z: 0.325606316328
x: 0.00096388818929
y: -0.0358203724027
z: -0.0762324556708
w: 1.0"
"2017-11-02 14:47:00:011523" "Position: x: 0.220578059554
y: 0.08552441746
z: 0.325339704752
x: 0.00169258844107
y: -0.0345634371042
z: -0.105415530503
w: 1.0"
"2017-11-02 14:47:00:011893" "Current Word: ,\rspd=70\ bravest"
"2017-11-02 14:47:00:911756" "Position: x: 0.220225051045
y: 0.0806312486529
z: 0.325526297092
x: 0.00263639073819
y: -0.0353353135288
z: -0.128305748105
w: 1.0"
"2017-11-02 14:47:00:911919" "Current Word: ,\rspd=70\ animal"
"2017-11-02 14:47:01:834631" "Position: x: 0.22010114789
y: 0.0752220004797
z: 0.325426459312
x: 0.00418197130784
y: -0.0346105732024
z: -0.152709975839
w: 1.0"
"2017-11-02 14:47:01:835325" "Current Word: ,\rspd=70\ in"
"2017-11-02 14:47:02:732403" "Position: x: 0.219500020146
y: 0.0696049258113
z: 0.325281530619
x: 0.004504150711
y: -0.0340432450175
z: -0.178894385695
w: 1.0"
"2017-11-02 14:47:02:733219" "Current Word: ,\rspd=70\ all"
"2017-11-02 14:47:03:634114" "Position: x: 0.21906298399
y: 0.0642130970955
z: 0.325453907251
x: 0.00559509918094
y: -0.0347420498729
z: -0.203542232513
w: 1.0"
"2017-11-02 14:47:03:634424" "Current Word: ,\rspd=70\ the"
"2017-11-02 14:47:04:572336" "Current Word: ,\rspd=70\ land "
"2017-11-02 14:47:04:572734" "Position: x: 0.218276590109
y: 0.0584083795547
z: 0.325241863728
x: 0.00534515269101
y: -0.0335510894656
z: -0.229569226503
w: 1.0"
"2017-11-02 14:47:05:989656" "Robot State: ,Looking at The Book"
"2017-11-02 14:47:10:249833" "Robot State: ,Looking at The Book"
"2017-11-02 14:49:43:858024" "Detected Cards: GREEN Card Detected"
"2017-11-02 14:49:45:327257" "Robot State: ,Looking at The Book"
"2017-11-02 14:49:55:588389" "Robot State: ,Looking at The Book"
"2017-11-02 14:49:58:239396" "Robot State: ,Reading Mode Started"
"2017-11-02 14:50:03:412354" "Position: x: 0.210429131985
y: -0.0979699417949
z: 0.259398430586
x: 0.0844818502665
y: 0.239264592528
z: 0.144357800484
w: 1.0"
"2017-11-02 14:50:03:413204" "Current Word: ,\rspd=70\  I know"
"2017-11-02 14:50:04:495317" "Position: x: 0.217056751251
y: -0.0989493727684
z: 0.287059366703
x: 0.0561741180718
y: 0.110979229212
z: 0.135925084352
w: 1.0"
"2017-11-02 14:50:04:495802" "Current Word: ,\rspd=70\ no"
"2017-11-02 14:50:05:574666" "Current Word: ,\rspd=70\  food"
"2017-11-02 14:50:05:575056" "Position: x: 0.215792775154
y: -0.0996053293347
z: 0.281374275684
x: 0.0583137199283
y: 0.136822268367
z: 0.13405777514
w: 1.0"
"2017-11-02 14:50:06:652024" "Position: x: 0.215995699167
y: -0.108092628419
z: 0.28118032217
x: 0.0544129274786
y: 0.138251841068
z: 0.0951883792877
w: 1.0"
"2017-11-02 14:50:06:653018" "Current Word: ,\rspd=70\ and"
"2017-11-02 14:50:07:752555" "Position: x: 0.215495362878
y: -0.114865742624
z: 0.279729902744
x: 0.051609903574
y: 0.14560110867
z: 0.0631115883589
w: 1.0"
