*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:47:32:681093,Child Name:,Child Name
2017-11-28 20:47:32:685695,On or OFF:,Face Tracking is OFF
2017-11-28 20:47:33:361127,On or OFF:,Face Tracking is ON
2017-11-28 20:47:34:365106,Robot State:,Introduce Nao Started
2017-11-28 20:47:37:036678,Robot State:,Introduce Nao Ended
2017-11-28 20:47:37:480526,On or OFF:,Face Tracking is OFF
2017-11-28 20:47:38:506108,Robot State:,Looking at The Book
2017-11-28 20:47:39:098927,Robot State:,TaskONE Selected
2017-11-28 20:47:40:124215,Robot State:,Looking at The Book
2017-11-28 20:47:40:627059,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:638304,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:638488,Current State of Reading: ,False
2017-11-28 20:47:40:645122,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:646079,Current State of Reading: ,False
2017-11-28 20:47:40:645992,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:649699,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:650320,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:650565,Current State of Reading: ,False
2017-11-28 20:47:40:652880,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:653179,Current State of Reading: ,False
2017-11-28 20:47:40:653507,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:655382,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:655763,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:656206,Current State of Reading: ,False
2017-11-28 20:47:40:658452,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:659710,Current State of Reading: ,False
2017-11-28 20:47:40:659913,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:666242,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:667162,Current State of Reading: ,False
2017-11-28 20:47:40:667815,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:672409,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:672953,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:673014,Current State of Reading: ,False
2017-11-28 20:47:40:675308,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:675868,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:676079,Current State of Reading: ,False
2017-11-28 20:47:40:678213,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:678809,Current State of Reading: ,False
2017-11-28 20:47:40:678943,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:682064,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:682816,Current State of Reading: ,False
2017-11-28 20:47:40:682730,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:685628,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:686348,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:686564,Current State of Reading: ,False
2017-11-28 20:47:40:688253,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:688577,Current State of Reading: ,False
2017-11-28 20:47:40:689064,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:691780,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:691715,Current State of Reading: ,False
2017-11-28 20:47:40:691962,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:694723,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:695334,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:695553,Current State of Reading: ,False
2017-11-28 20:47:40:697439,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:697924,Current State of Reading: ,False
2017-11-28 20:47:40:697999,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:784289,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:784923,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:785203,Current State of Reading: ,False
2017-11-28 20:47:40:884235,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:884462,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:40:884653,Current State of Reading: ,False
2017-11-28 20:47:40:981214,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:40:981512,Current State of Reading: ,False
2017-11-28 20:47:40:981639,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:081084,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:081780,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:081688,Current State of Reading: ,False
2017-11-28 20:47:41:195974,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:196438,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:196746,Current State of Reading: ,False
2017-11-28 20:47:41:282700,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:283192,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:283315,Current State of Reading: ,False
2017-11-28 20:47:41:395439,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:396188,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:396432,Current State of Reading: ,False
2017-11-28 20:47:41:487183,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:488100,Current State of Reading: ,False
2017-11-28 20:47:41:488298,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:587181,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:588141,Current State of Reading: ,False
2017-11-28 20:47:41:588384,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:681713,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:682092,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:682252,Current State of Reading: ,False
2017-11-28 20:47:41:781706,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:782190,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:782318,Current State of Reading: ,False
2017-11-28 20:47:41:885034,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:885303,Current State of Reading: ,False
2017-11-28 20:47:41:886276,Detected ARTags: ,"[61, 62]"
2017-11-28 20:47:41:982264,Detected ARTags: ,"61, 62, 63, 64"
2017-11-28 20:47:41:982724,Current State of Reading: ,False
2017-11-28 20:47:41:982831,Detected ARTags: ,"[61, 62]"
