*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 12:55:54:937424,Child Name:,Child Name
2017-11-20 12:55:54:942600,On or OFF:,Face Tracking is OFF
2017-11-20 12:55:55:551796,On or OFF:,Face Tracking is ON
2017-11-20 12:55:56:555200,Robot State:,Introduce Nao Started
2017-11-20 12:56:13:056410,Robot State:,Introduce Nao Ended
2017-11-20 12:56:13:283368,On or OFF:,Face Tracking is OFF
2017-11-20 12:56:14:306904,Robot State:,Looking at The Book
2017-11-20 12:56:37:328448,Robot State:,TaskONE Selected
2017-11-20 12:56:38:349450,Robot State:,Looking at The Book
2017-11-20 12:56:40:441744,Robot State:,Reading Mode Started
2017-11-20 12:56:41:676352,Current Word:,\rspd=70\  HOOT
2017-11-20 12:56:41:676654,Position: ,"x: 0.0963356047869
y: 0.0863199532032
z: 0.165929943323
x: -0.982478797436
y: 0.593665540218
z: -0.45126965642
w: 1.0"
2017-11-20 12:56:43:634293,Position: ,"x: 0.100406035781
y: 0.0646932572126
z: 0.17450261116
x: -1.06837666035
y: 0.478444725275
z: -0.565771818161
w: 1.0"
2017-11-20 12:56:43:635209,Current Word:,\rspd=70\ HOOT		
2017-11-20 12:56:44:290098,Position: ,"x: 0.10024330765
y: 0.0642199963331
z: 0.174517899752
x: -1.06901156902
y: 0.478440403938
z: -0.567793905735
w: 1.0"
2017-11-20 12:56:44:290838,Current Word:,\rspd=70\  Don't
2017-11-20 12:56:46:249574,Position: ,"x: 0.100598461926
y: 0.0645817816257
z: 0.174672722816
x: -1.06680393219
y: 0.47748324275
z: -0.565025389194
w: 1.0"
2017-11-20 12:56:46:250293,Current Word:,\rspd=70\ listen
2017-11-20 12:56:48:218337,Current Word:,\rspd=70\ to
2017-11-20 12:56:48:218060,Position: ,"x: 0.100382238626
y: 0.0645464211702
z: 0.174535930157
x: -1.06899952888
y: 0.479073882103
z: -0.565286815166
w: 1.0"
2017-11-20 12:56:50:192785,Position: ,"x: 0.100629746914
y: 0.0643273890018
z: 0.174690261483
x: -1.06824672222
y: 0.476976960897
z: -0.566007494926
w: 1.0"
2017-11-20 12:56:50:193355,Current Word:,\rspd=70\ that
2017-11-20 12:56:52:151305,Current Word:,\rspd=70\ tiny
2017-11-20 12:56:52:151666,Position: ,"x: 0.100668750703
y: 0.0643082559109
z: 0.174688264728
x: -1.06836676598
y: 0.476888030767
z: -0.566122472286
w: 1.0"
2017-11-20 12:56:54:109331,Position: ,"x: 0.100400239229
y: 0.0642083063722
z: 0.174655079842
x: -1.06791245937
y: 0.477505713701
z: -0.56726115942
w: 1.0"
2017-11-20 12:56:54:110398,Current Word:,\rspd=70\ little
2017-11-20 12:56:56:091117,Position: ,"x: 0.100437566638
y: 0.0642360448837
z: 0.174650534987
x: -1.06810212135
y: 0.477384030819
z: -0.567408144474
w: 1.0"
2017-11-20 12:56:56:091873,Current Word:,\rspd=70\  rabbit 			
2017-11-20 12:56:56:729069,Current Word:,\rspd=70\  I am
2017-11-20 12:56:56:728903,Position: ,"x: 0.100667923689
y: 0.0642988905311
z: 0.174694105983
x: -1.06813502312
y: 0.477032124996
z: -0.566014766693
w: 1.0"
2017-11-20 12:56:58:690727,Position: ,"x: 0.100280366838
y: 0.0642983913422
z: 0.174567177892
x: -1.06884479523
y: 0.478203445673
z: -0.566248238087
w: 1.0"
2017-11-20 12:56:58:692038,Current Word:,\rspd=70\ the
2017-11-20 12:57:00:652548,Current Word:,\rspd=70\ wisest
2017-11-20 12:57:00:652958,Position: ,"x: 0.100422844291
y: 0.0643030852079
z: 0.174548193812
x: -1.06903398037
y: 0.478283315897
z: -0.566390573978
w: 1.0"
2017-11-20 12:57:02:612785,Position: ,"x: 0.100665941834
y: 0.0643325597048
z: 0.17468996346
x: -1.06831073761
y: 0.476919054985
z: -0.566096484661
w: 1.0"
2017-11-20 12:57:02:613141,Current Word:,\rspd=70\ and
2017-11-20 12:57:04:572543,Position: ,"x: 0.100313067436
y: 0.0642493516207
z: 0.174742341042
x: -1.06759548187
y: 0.476603209972
z: -0.567139089108
w: 1.0"
2017-11-20 12:57:04:572709,Current Word:,\rspd=70\ bravest
2017-11-20 12:57:06:529022,Position: ,"x: 0.100286751986
y: 0.0641975104809
z: 0.174521148205
x: -1.06877183914
y: 0.478623151779
z: -0.567739963531
w: 1.0"
2017-11-20 12:57:06:529518,Current Word:,\rspd=70\  snake
2017-11-20 12:57:08:494077,Position: ,"x: 0.100600853562
y: 0.0643084198236
z: 0.174752578139
x: -1.06780421734
y: 0.476544111967
z: -0.565818250179
w: 1.0"
2017-11-20 12:57:08:494992,Current Word:,\rspd=70\ in
2017-11-20 12:57:10:481011,Position: ,"x: 0.100308403373
y: 0.0643209591508
z: 0.174543127418
x: -1.0692409277
y: 0.478152155876
z: -0.566428244114
w: 1.0"
2017-11-20 12:57:10:481855,Current Word:,\rspd=70\ the
2017-11-20 12:57:12:449090,Position: ,"x: 0.100555017591
y: 0.06422765553
z: 0.174648433924
x: -1.06813549995
y: 0.477381050587
z: -0.567482054234
w: 1.0"
2017-11-20 12:57:12:449903,Current Word:,\rspd=70\ skies.
2017-11-20 12:57:13:865809,Robot State:,Looking at The Book
2017-11-20 12:57:16:826690,Robot State:,Looking at The Book
