*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
2017-11-03 14:43:02:552900,"Current Word: ,\rspd=70\  human"
2017-11-03 14:43:02:553106,"Position: x: 0.188761085272
y: 0.117075927556
z: 0.2197111696
x: 0.00535146472976
y: 0.474377065897
z: 0.0391101688147
w: 1.0"
2017-11-03 14:43:03:991276,"Position: x: 0.189459845424
y: 0.105774208903
z: 0.21871432662
x: 0.00680198287591
y: 0.477044135332
z: -0.0211763922125
w: 1.0"
2017-11-03 14:43:03:991556,"Current Word: ,\rspd=70\ there"
2017-11-03 14:43:05:432621,"Current Word: ,\rspd=70\ ever"
2017-11-03 14:43:05:431803,"Position: x: 0.190198913217
y: 0.0953799933195
z: 0.218784570694
x: 0.0106141520664
y: 0.474214166403
z: -0.076532073319
w: 1.0"
2017-11-03 14:43:06:915166,"Position: x: 0.190301001072
y: 0.0846570581198
z: 0.2188565135
x: 0.0141844591126
y: 0.471441507339
z: -0.133254602551
w: 1.0"
2017-11-03 14:43:06:915445,"Current Word: ,\rspd=70\ was "
2017-11-03 14:43:08:348418,"Robot State: ,Looking at The Book"
2017-11-03 14:43:12:130585,"Robot State: ,Looking at The Book"
